Date,Closing Index Value,Total Market Capitalization
2015-09-18,1958.03,16589838580089.11
2015-09-21,1966.97,16665584690672.7
2015-09-22,1942.74,16460290701920.97
2015-09-23,1938.76,16426569279088.45
2015-09-24,1932.24,16371327149222.12
2015-09-25,1931.34,16363701701847.93
2015-09-28,1881.77,15943709005916.3
2015-09-29,1884.09,15963365714703.09
2015-09-30,1920.03,16267875246512.31
2015-10-01,1923.82,16299986852676.94
2015-10-02,1951.36,16533325542327.08
2015-10-05,1987.05,16835716894310.13
2015-10-06,1979.92,16775306405667.96
2015-10-07,1995.83,16910107369804.98
2015-10-08,2013.43,17059227229566.87
2015-10-09,2014.89,17071597399751.66
2015-10-12,2017.46,17093372288364.62
2015-10-13,2003.69,16976702943539.55
2015-10-14,1994.24,16896635746110.58
2015-10-15,2023.86,17147597691914.4
2015-10-16,2033.11,17225970345482.43
2015-10-19,2033.66,17230630341100.0
2015-10-20,2030.77,17206144182309.55
2015-10-21,2018.94,17105911912935.5
2015-10-22,2052.51,17390341099992.7
2015-10-23,2075.15,17582163465050.04
2015-10-26,2071.18,17548526769410.56
2015-10-27,2065.89,17503706084288.95
2015-10-28,2090.35,17710948798480.76
2015-10-29,2089.41,17702984442334.38
2015-10-30,2079.36,17617833613322.62
2015-11-02,2104.05,17827025052954.5
2015-11-03,2109.79,17875658461763.2
2015-11-04,2102.31,17812282521364.4
2015-11-05,2099.93,17792117449419.32
2015-11-06,2099.2,17785932364326.93
2015-11-09,2078.58,17611224892264.99
2015-11-10,2081.72,17637829230881.6
2015-11-11,2075.0,17580892557154.34
2015-11-12,2045.97,17334929515740.27
2015-11-13,2023.04,17140650062084.58
2015-11-16,2053.19,17396102549119.86
2015-11-17,2050.44,17372802571032.07
2015-11-18,2083.58,17653588488788.26
2015-11-19,2081.24,17633762325615.37
2015-11-20,2089.17,17700950989701.26
2015-11-23,2086.59,17679091373895.26
2015-11-24,2089.14,17700696808122.12
2015-11-25,2088.87,17698409173909.87
2015-11-27,2090.11,17708915345847.64
2015-11-30,2080.41,17626729968592.5
2015-12-01,2102.63,17814993791541.89
2015-12-02,2079.51,17619104521218.32
2015-12-03,2049.62,17365854941202.25
2015-12-04,2091.69,17722302242348.99
2015-12-07,2077.07,17598431086114.97
2015-12-08,2063.59,17484218829888.25
2015-12-09,2047.62,17348909502592.94
2015-12-10,2052.23,17387968738587.4
2015-12-11,2012.37,17050246147103.94
2015-12-14,2021.94,17131330070849.46
2015-12-15,2043.41,17313239354320.36
2015-12-16,2073.07,17564540208896.36
2015-12-17,2041.89,17300360820977.28
2015-12-18,2005.55,16992462201446.2
2015-12-21,2021.15,17124636622598.79
2015-12-22,2038.97,17275620480607.7
2015-12-23,2064.29,17490149733401.5
2015-12-24,2060.99,17462189759696.15
2015-12-28,2056.5,17424147250018.26
2015-12-29,2078.36,17609360894017.97
2015-12-30,2063.36,17482270104448.18
2015-12-31,2043.94,17317729895551.82
2016-01-04,2012.66,17052703235702.29
2016-01-05,2016.71,17087017748886.13
2016-01-06,1990.26,16862914323278.07
2016-01-07,1943.09,16463256153677.6
2016-01-08,1922.03,16284820685121.61
2016-01-11,1923.67,16298715944781.24
2016-01-12,1938.68,16425891461544.08
2016-01-13,1890.28,16015811847198.89
2016-01-14,1921.84,16283210868453.73
2016-01-15,1880.33,15931508290117.6
2016-01-19,1881.33,15939981009422.25
2016-01-20,1859.33,15753581184719.89
2016-01-21,1868.99,15835427653202.84
2016-01-22,1906.9,16156628442042.22
2016-01-25,1877.08,15903971952377.48
2016-01-26,1903.63,16128922649916.0
2016-01-27,1882.95,15953706814695.79
2016-01-28,1893.36,16041907822657.22
2016-01-29,1940.24,16439108903659.34
2016-02-01,1939.38,16431822365057.34
2016-02-02,1903.03,16123839018333.21
2016-02-03,1912.53,16204329851727.41
2016-02-04,1915.45,16229070192097.0
2016-02-05,1880.05,15929135928712.29
2016-02-08,1853.44,15703676868015.49
2016-02-09,1852.21,15693255423270.76
2016-02-10,1851.86,15690289971514.13
2016-02-11,1829.08,15497281425754.14
2016-02-12,1864.78,15799757504930.24
2016-02-16,1895.58,16060717259513.55
2016-02-17,1926.82,16325405010590.9
2016-02-18,1917.83,16249235264042.07
2016-02-19,1917.78,16248811628076.84
2016-02-22,1945.5,16483675407201.81
2016-02-23,1921.27,16278381418450.08
2016-02-24,1929.8,16350653714118.76
2016-02-25,1951.7,16536206266890.66
2016-02-26,1948.05,16505280841428.68
2016-02-29,1932.23,16371242422029.07
2016-03-01,1978.35,16762004236359.65
2016-03-02,1986.45,16830633262727.34
2016-03-03,1993.4,16889518661894.68
2016-03-04,1999.99,16945353882112.34
2016-03-07,2001.76,16960350595281.57
2016-03-08,1979.26,16769714410926.89
2016-03-09,1989.26,16854441603973.42
2016-03-10,1989.57,16857068146957.86
2016-03-11,2022.19,17133448250675.63
2016-03-14,2019.64,17111842816448.76
2016-03-15,2015.93,17080409027828.5
2016-03-16,2027.22,17176066028778.03
2016-03-17,2040.59,17289346285881.24
2016-03-18,2049.58,17365516032430.06
2016-03-21,2051.6,17382630925425.46
2016-03-22,2049.8,17367380030677.09
2016-03-23,2036.71,17256472134979.18
2016-03-24,2035.94,17249948141114.6
2016-03-28,2037.05,17259352859542.76
2016-03-29,2055.01,17411522898254.33
2016-03-30,2063.95,17487269008837.92
2016-03-31,2059.74,17451598860565.34
2016-04-01,2072.78,17562083120298.01
2016-04-04,2066.13,17505739536922.07
2016-04-05,2045.17,17328151340296.55
2016-04-06,2066.66,17510230078153.53
2016-04-07,2041.91,17300530275363.38
2016-04-08,2047.6,17348740048206.85
2016-04-11,2041.99,17301208092907.75
2016-04-12,2061.72,17468374844788.55
2016-04-13,2082.42,17643760134394.86
2016-04-14,2082.78,17646810313344.54
2016-04-15,2080.73,17629441238770.0
2016-04-18,2094.34,17744754948506.32
2016-04-19,2100.8,17799488715214.38
2016-04-20,2102.4,17813045066101.82
2016-04-21,2091.48,17720522971295.01
2016-04-22,2091.58,17721370243225.48
2016-04-25,2087.79,17689258637060.84
2016-04-26,2091.7,17722386969542.04
2016-04-27,2095.15,17751617851143.09
2016-04-28,2075.81,17587755459791.1
2016-04-29,2065.3,17498707179899.2
2016-05-02,2081.43,17635372142283.25
2016-05-03,2063.37,17482354831641.22
2016-05-04,2051.12,17378564020159.23
2016-05-05,2050.63,17374412387699.95
2016-05-06,2057.14,17429569790373.24
2016-05-09,2058.69,17442702505295.45
2016-05-10,2084.39,17660451391425.02
2016-05-11,2064.46,17491590095683.3
2016-05-12,2064.11,17488624643926.67
2016-05-13,2046.61,17340352056095.24
2016-05-16,2066.66,17510230078153.53
2016-05-17,2047.21,17345435687678.04
2016-05-18,2047.63,17348994229785.99
2016-05-19,2040.04,17284686290263.68
2016-05-20,2052.32,17388731283324.82
2016-05-23,2048.04,17352468044700.9
2016-05-24,2076.06,17589873639617.27
2016-05-25,2090.54,17712558615148.64
2016-05-26,2090.1,17708830618654.59
2016-05-27,2099.06,17784746183624.28
2016-05-31,2096.96,17766953473084.51
2016-06-01,2099.33,17787033817836.54
2016-06-02,2105.26,17837277043313.13
2016-06-03,2099.13,17785339273975.6
2016-06-06,2109.41,17872438828427.43
2016-06-07,2112.13,17895484624936.09
2016-06-08,2119.12,17954708932875.61
2016-06-09,2115.48,17923868234606.68
2016-06-10,2096.07,17759412752903.37
2016-06-13,2079.06,17615291797531.23
2016-06-14,2075.32,17583603827331.82
2016-06-15,2071.5,17551238039588.05
2016-06-16,2077.99,17606225987875.24
2016-06-17,2071.22,17548865678182.74
2016-06-20,2083.25,17650792491417.72
2016-06-21,2088.9,17698663355489.01
2016-06-22,2085.45,17669432473887.95
2016-06-23,2113.32,17905567160908.63
2016-06-24,2037.41,17262403038492.44
2016-06-27,2000.54,16950013877729.9
2016-06-28,2036.09,17251219049010.3
2016-06-29,2070.77,17545052954495.66
2016-06-30,2098.86,17783051639763.35
2016-07-01,2102.95,17817705061719.38
2016-07-05,2088.55,17695697903732.38
2016-07-06,2099.73,17790422905558.4
2016-07-07,2097.9,17774917829230.88
2016-07-08,2129.9,18046044846979.77
2016-07-11,2137.16,18107556789131.55
2016-07-12,2152.14,18234478124315.24
2016-07-13,2152.43,18236935212913.6
2016-07-14,2163.75,18332846395442.26
2016-07-15,2161.74,18315816229639.91
2016-07-18,2166.89,18359450734058.87
2016-07-19,2163.78,18333100577021.4
2016-07-20,2173.02,18411388503396.39
2016-07-21,2165.17,18344877656854.87
2016-07-22,2175.03,18428418669198.74
2016-07-25,2168.48,18372922357753.27
2016-07-26,2169.18,18378853261266.52
2016-07-27,2166.58,18356824191074.43
2016-07-28,2170.06,18386309254254.62
2016-07-29,2173.6,18416302680593.09
2016-08-01,2170.84,18392917975312.25
2016-08-02,2157.03,18275909721715.0
2016-08-03,2163.79,18333185304214.45
2016-08-04,2164.25,18337082755094.59
2016-08-05,2182.87,18494844788547.22
2016-08-08,2180.89,18478068804324.01
2016-08-09,2181.74,18485270615732.96
2016-08-10,2175.49,18432316120078.88
2016-08-11,2185.79,18519585128916.81
2016-08-12,2184.05,18504842597326.72
2016-08-15,2190.15,18556526185085.1
2016-08-16,2178.15,18454853553429.26
2016-08-17,2182.22,18489337520999.2
2016-08-18,2187.02,18530006573661.53
2016-08-19,2183.87,18503317507851.88
2016-08-22,2182.64,18492896063107.15
2016-08-23,2186.9,18528989847344.97
2016-08-24,2175.44,18431892484113.65
2016-08-25,2172.47,18406728507778.83
2016-08-26,2169.04,18377667080563.88
2016-08-29,2180.38,18473747717478.64
2016-08-30,2176.12,18437653933240.82
2016-08-31,2170.95,18393849974435.76
2016-09-01,2170.86,18393087429698.34
2016-09-02,2179.98,18470358629756.77
2016-09-06,2186.48,18525431305237.02
2016-09-07,2186.16,18522720035059.53
2016-09-08,2181.3,18481542619238.92
2016-09-09,2127.81,18028336863633.04
2016-09-12,2159.04,18292939887517.35
2016-09-13,2127.02,18021643415382.37
2016-09-14,2125.77,18011052516251.55
2016-09-15,2147.26,18193131254108.54
2016-09-16,2139.16,18124502227740.85
2016-09-19,2139.12,18124163318968.66
2016-09-20,2139.76,18129585859323.64
2016-09-21,2163.12,18327508582280.33
2016-09-22,2177.18,18446635015703.74
2016-09-23,2164.69,18340810751588.64
2016-09-26,2146.1,18183302899715.14
2016-09-27,2159.93,18300480607698.49
2016-09-28,2171.37,18397408516543.72
2016-09-29,2151.13,18225920677817.55
2016-09-30,2168.27,18371143086699.29
2016-10-03,2161.2,18311240961215.4
2016-10-04,2150.49,18220498137462.57
2016-10-05,2159.73,18298786063837.56
2016-10-06,2160.77,18307597691914.4
2016-10-07,2153.74,18248034475202.69
2016-10-10,2163.66,18332083850704.84
2016-10-11,2136.73,18103913519830.55
2016-10-12,2139.18,18124671682126.94
2016-10-13,2132.55,18068497553137.1
2016-10-14,2132.98,18072140822438.1
2016-10-17,2126.5,18017237601343.95
2016-10-18,2139.6,18128230224234.9
2016-10-19,2144.29,18167967277773.72
2016-10-20,2141.34,18142972755825.0
2016-10-21,2141.16,18141447666350.16
2016-10-24,2151.33,18227615221678.48
2016-10-25,2143.16,18158393104959.46
2016-10-26,2139.43,18126789861953.1
2016-10-27,2133.04,18072649185596.38
2016-10-28,2126.41,18016475056606.53
2016-10-31,2126.15,18014272149587.32
2016-11-01,2111.72,17892010810021.18
2016-11-02,2097.94,17775256738003.07
2016-11-03,2088.66,17696629902855.89
2016-11-04,2085.18,17667144839675.7
2016-11-07,2131.52,18059770652253.3
2016-11-08,2139.56,18127891315462.72
2016-11-09,2163.26,18328694762982.98
2016-11-10,2167.48,18364449638448.62
2016-11-11,2164.45,18338777298955.52
2016-11-14,2164.2,18336659119129.36
2016-11-15,2180.39,18473832444671.68
2016-11-16,2176.94,18444601563070.63
2016-11-17,2187.12,18530853845592.0
2016-11-18,2181.9,18486626250821.71
2016-11-21,2198.18,18624562121101.45
2016-11-22,2202.94,18664892264991.6
2016-11-23,2204.72,18679973705353.88
2016-11-25,2213.35,18753093272953.04
2016-11-28,2201.72,18654555547439.92
2016-11-29,2204.66,18679465342195.6
2016-11-30,2198.81,18629899934263.39
2016-12-01,2191.08,18564405814038.42
2016-12-02,2191.95,18571777079833.46
2016-12-05,2204.71,18679888978160.84
2016-12-06,2212.23,18743603827331.82
2016-12-07,2241.35,18990329413483.31
2016-12-08,2246.19,19031337374917.83
2016-12-09,2259.53,19144363450441.9
2016-12-12,2256.96,19122588561828.94
2016-12-13,2271.72,19247645898765.61
2016-12-14,2253.28,19091408954787.82
2016-12-15,2262.03,19165545248703.53
2016-12-16,2258.07,19131993280257.1
2016-12-19,2262.53,19169781608355.86
2016-12-20,2270.76,19239512088233.15
2016-12-21,2265.18,19192234314513.18
2016-12-22,2260.96,19156479439047.55
2016-12-23,2263.79,19180457234679.72
2016-12-27,2268.88,19223583375940.4
2016-12-28,2249.92,19062940617924.18
2016-12-29,2249.26,19057348623183.12
2016-12-30,2238.83,18968978160835.58
2017-01-03,2257.83,19129959827623.99
2017-01-04,2270.75,19239427361040.1
2017-01-05,2269.0,19224600102256.96
2017-01-06,2276.98,19292212402308.08
2017-01-09,2268.9,19223752830326.49
2017-01-10,2268.9,19223752830326.49
2017-01-11,2275.32,19278147688262.36
2017-01-12,2270.44,19236800818055.66
2017-01-13,2274.64,19272386239135.2
2017-01-17,2267.89,19215195383828.79
2017-01-18,2271.89,19249086261047.4
2017-01-19,2263.69,19179609962749.26
2017-01-20,2271.31,19244172083850.7
2017-01-23,2265.2,19192403768899.28
2017-01-24,2280.07,19318393104959.46
2017-01-25,2298.37,19473443868234.6
2017-01-26,2296.68,19459124972609.74
2017-01-27,2294.69,19442264261193.48
2017-01-30,2280.9,19325425461982.32
2017-01-31,2278.87,19308225841793.88
2017-02-01,2279.55,19313987290921.05
2017-02-02,2280.85,19325001826017.09
2017-02-03,2297.42,19465394784895.19
2017-02-06,2292.56,19424217369074.58
2017-02-07,2293.08,19428623183112.99
2017-02-08,2294.67,19442094806807.4
2017-02-09,2307.87,19553934701628.81
2017-02-10,2316.1,19623665181506.1
2017-02-13,2328.25,19726608721057.63
2017-02-14,2337.58,19805659192170.04
2017-02-15,2349.25,19904535826455.34
2017-02-16,2347.22,19887336206266.89
2017-02-17,2351.16,19920718720327.22
2017-02-21,2365.38,20041200788839.39
2017-02-22,2362.82,20019510627419.48
2017-02-23,2363.81,20027898619531.08
2017-02-24,2367.34,20057807318676.5
2017-02-27,2369.75,20078226572200.72
2017-02-28,2363.64,20026458257249.29
2017-03-01,2395.96,20300296545175.66
2017-03-02,2381.92,20181339566138.34
2017-03-03,2383.12,20191506829303.92
2017-03-06,2375.31,20125334891534.58
2017-03-07,2368.39,20066703673946.39
2017-03-08,2362.98,20020866262508.22
2017-03-09,2364.87,20036879701994.01
2017-03-10,2372.6,20102373822218.98
2017-03-13,2373.47,20109745088014.02
2017-03-14,2365.45,20041793879190.71
2017-03-15,2385.26,20209638448615.88
2017-03-16,2381.38,20176764297713.83
2017-03-17,2378.25,20150244686290.26
2017-03-20,2373.47,20109745088014.02
2017-03-21,2344.02,19860223504492.0
2017-03-22,2348.45,19897757651011.61
2017-03-23,2345.96,19876660579943.03
2017-03-24,2343.98,19859884595719.82
2017-03-27,2341.59,19839634796581.7
2017-03-28,2358.57,19983501570374.7
2017-03-29,2361.13,20005191731794.61
2017-03-30,2368.06,20063907676575.85
2017-03-31,2362.72,20018663355489.01
2017-04-03,2358.84,19985789204586.96
2017-04-04,2360.16,19996973194069.1
2017-04-05,2352.95,19935884887882.55
2017-04-06,2357.49,19974351033525.67
2017-04-07,2355.54,19957829230881.6
2017-04-10,2357.16,19971555036155.14
2017-04-11,2353.78,19942917244905.42
2017-04-12,2344.93,19867933679059.24
2017-04-13,2328.95,19732539624570.89
2017-04-17,2349.01,19902502373822.22
2017-04-18,2342.19,19844718428164.49
2017-04-19,2338.17,19810658096559.78
2017-04-20,2355.84,19960371046673.0
2017-04-21,2348.69,19899791103644.73
2017-04-24,2374.15,20115506537141.19
2017-04-25,2388.61,20238022058286.47
2017-04-26,2387.45,20228193703893.07
2017-04-27,2388.77,20239377693375.21
2017-04-28,2384.2,20200657366152.94
2017-05-01,2388.33,20235649696881.16
2017-05-02,2391.17,20259712219706.38
2017-05-03,2388.13,20233955153020.24
2017-05-04,2389.52,20245732232853.7
2017-05-05,2399.29,20328510700460.16
2017-05-08,2399.38,20329273245197.58
2017-05-09,2396.92,20308430355708.13
2017-05-10,2399.63,20331391425023.74
2017-05-11,2394.44,20287418011832.6
2017-05-12,2390.9,20257424585494.12
2017-05-15,2402.32,20354183039953.26
2017-05-16,2400.67,20340203053100.58
2017-05-17,2357.03,19970453582645.54
2017-05-18,2365.72,20044081513402.96
2017-05-19,2381.73,20179729749470.46
2017-05-22,2394.02,20283859469724.64
2017-05-23,2398.42,20321139434665.11
2017-05-24,2404.39,20371721568913.88
2017-05-25,2415.07,20462210211087.58
2017-05-26,2415.82,20468564750566.07
2017-05-30,2412.91,20443909137389.53
2017-05-31,2411.8,20434504418961.36
2017-06-01,2430.06,20589216273464.32
2017-06-02,2439.07,20665555474399.24
2017-06-05,2436.1,20640391498064.42
2017-06-06,2429.33,20583031188371.92
2017-06-07,2433.14,20615312248922.65
2017-06-08,2433.79,20620819516470.68
2017-06-09,2431.77,20603704623475.28
2017-06-12,2429.39,20583539551530.2
2017-06-13,2440.35,20676400555109.2
2017-06-14,2437.92,20655811847198.89
2017-06-15,2432.46,20609550799795.49
2017-06-16,2433.15,20615396976115.7
2017-06-19,2453.46,20787477905193.2
2017-06-20,2437.03,20648271127017.75
2017-06-21,2435.61,20636239865605.14
2017-06-22,2434.5,20626835147176.98
2017-06-23,2438.3,20659031480534.66
2017-06-26,2439.07,20665555474399.24
2017-06-27,2419.38,20498727631290.63
2017-06-28,2440.69,20679281279672.78
2017-06-29,2419.7,20501438901468.12
2017-06-30,2423.41,20532872690088.38
2017-07-03,2429.01,20580319918194.44
2017-07-05,2432.54,20610228617339.86
2017-07-06,2409.75,20417135344386.82
2017-07-07,2425.18,20547869403257.61
2017-07-10,2427.43,20566933021693.08
2017-07-11,2425.53,20550834855014.24
2017-07-12,2443.25,20700971441092.69
2017-07-13,2447.83,20739776495508.0
2017-07-14,2459.27,20836704404353.23
2017-07-17,2459.14,20835602950843.62
2017-07-18,2460.61,20848057848221.46
2017-07-19,2473.83,20960067197428.97
2017-07-20,2473.45,20956847564093.2
2017-07-21,2472.54,20949137389525.96
2017-07-24,2469.91,20926854137754.73
2017-07-25,2477.13,20988027171134.32
2017-07-26,2477.83,20993958074647.58
2017-07-27,2475.42,20973538821123.37
2017-07-28,2472.1,20945409393031.92
2017-07-31,2470.3,20930158498283.55
2017-08-01,2476.35,20981418450076.69
2017-08-02,2477.57,20991755167628.37
2017-08-03,2472.16,20945917756190.2
2017-08-04,2476.83,20985485355342.92
2017-08-07,2480.91,21020054050105.91
2017-08-08,2474.92,20969302461471.04
2017-08-09,2474.02,20961677014096.85
2017-08-10,2438.21,20658268935797.24
2017-08-11,2441.32,20684619092834.71
2017-08-14,2465.84,20892370170184.79
2017-08-15,2464.61,20881948725440.07
2017-08-16,2468.11,20911603243006.36
2017-08-17,2430.01,20588792637499.09
2017-08-18,2425.55,20551004309400.34
2017-08-21,2428.37,20574897377839.46
2017-08-22,2452.51,20779428821853.77
2017-08-23,2444.04,20707664889343.36
2017-08-24,2438.97,20664708202468.77
2017-08-25,2443.05,20699276897231.76
2017-08-28,2444.24,20709359433204.29
2017-08-29,2446.3,20726813234971.88
2017-08-30,2457.59,20822470235921.41
2017-08-31,2471.65,20941596669344.83
2017-09-01,2476.55,20983112993937.62
2017-09-05,2457.85,20824673142940.62
2017-09-06,2465.54,20889828354393.4
2017-09-07,2465.1,20886100357899.35
2017-09-08,2461.43,20855005478051.27
2017-09-11,2488.11,21081057629099.41
2017-09-12,2496.48,21151974289679.35
2017-09-13,2498.37,21167987729165.14
2017-09-14,2495.62,21144687751077.35
2017-09-15,2500.23,21183746987071.8
2017-09-18,2503.87,21214587685340.74
2017-09-19,2506.65,21238141845007.67
2017-09-20,2508.24,21251613468702.07
2017-09-21,2500.6,21186881893214.52
2017-09-22,2502.22,21200607698488.06
2017-09-25,2496.66,21153499379154.19
2017-09-26,2496.84,21155024468629.03
2017-09-27,2507.04,21241446205536.48
2017-09-28,2510.06,21267033817836.54
2017-09-29,2519.36,21345830107369.81
2017-10-02,2529.12,21428523847783.22
2017-10-03,2534.58,21474784895186.62
2017-10-04,2537.74,21501558688189.32
2017-10-05,2552.07,21622972755825.0
2017-10-06,2549.33,21599757504930.24
2017-10-09,2544.73,21560782996128.84
2017-10-10,2550.64,21610856767219.34
2017-10-11,2555.24,21649831276020.74
2017-10-12,2550.93,21613313855817.69
2017-10-13,2553.17,21632292747060.11
2017-10-16,2557.64,21670165802351.91
2017-10-17,2559.36,21684738879555.92
2017-10-18,2561.26,21700837046234.76
2017-10-19,2562.1,21707954130450.66
