"date","index","ticker","market_cap","company_name","sp500_total_market_cap","proportion_sp500","expected_num_constituents","num_actual_constituents","available_data_prop"
"2005-12-07","505","XOM","372128865556.50","Exxon Mobil Corporation","11175037200811.88","0.033","510","488","0.957"
"2002-07-29","380","MSFT","261296077784.00","Microsoft Corporation","7937750745452.83","0.033","511","485","0.949"
"2007-03-19","505","XOM","414689928439.50","Exxon Mobil Corporation","12554055756187.81","0.033","510","491","0.963"
"2002-07-30","380","MSFT","260483758371.20","Microsoft Corporation","7962672158880.55","0.033","511","485","0.949"
"2005-12-09","505","XOM","368850197137.50","Exxon Mobil Corporation","11189867507503.60","0.033","510","488","0.957"
"2002-08-07","380","MSFT","255014140991.68","Microsoft Corporation","7776604683490.98","0.033","511","485","0.949"
"2005-12-12","505","XOM","371120044504.50","Exxon Mobil Corporation","11208748239138.05","0.033","510","488","0.957"
"2002-08-08","380","MSFT","264870283200.32","Microsoft Corporation","7995190793931.36","0.033","511","485","0.949"
"2005-12-13","505","XOM","372381070819.50","Exxon Mobil Corporation","11260101178297.83","0.033","510","488","0.957"
"2002-08-12","380","MSFT","262487479589.44","Microsoft Corporation","7988033946817.45","0.033","511","485","0.949"
"2005-12-14","505","XOM","377425176079.50","Exxon Mobil Corporation","11300799299952.98","0.033","510","488","0.957"
"2002-08-14","380","MSFT","269202653401.92","Microsoft Corporation","8134460503451.22","0.033","511","485","0.949"
"2005-12-15","505","XOM","375092277396.75","Exxon Mobil Corporation","11286609521051.99","0.033","510","488","0.957"
"2002-08-15","380","MSFT","269527581167.04","Microsoft Corporation","8209461117278.59","0.033","511","485","0.949"
"2007-01-18","505","XOM","419705868502.20","Exxon Mobil Corporation","12798730095682.23","0.033","510","490","0.961"
"2002-08-16","380","MSFT","270773137600.00","Microsoft Corporation","8207116836652.22","0.033","511","485","0.949"
"2007-01-17","505","XOM","422622112724.70","Exxon Mobil Corporation","12838566577352.70","0.033","510","490","0.961"
"2002-08-20","380","MSFT","276405218862.08","Microsoft Corporation","8276417754657.56","0.033","511","485","0.949"
"2007-01-16","505","XOM","417781147315.35","Exxon Mobil Corporation","12852287405020.90","0.033","510","490","0.961"
"2002-08-28","380","MSFT","267415550693.76","Microsoft Corporation","8083688204853.09","0.033","511","484","0.947"
"2007-01-12","505","XOM","423788610413.70","Exxon Mobil Corporation","12839123430135.35","0.033","510","490","0.961"
"2002-08-30","380","MSFT","265790911868.16","Microsoft Corporation","8057420681298.72","0.033","511","484","0.947"
"2007-01-10","505","XOM","414048354710.55","Exxon Mobil Corporation","12704104185497.61","0.033","510","490","0.961"
"2002-09-03","380","MSFT","254635058599.04","Microsoft Corporation","7750313518808.34","0.033","510","484","0.949"
"2007-01-09","505","XOM","420464092000.05","Exxon Mobil Corporation","12686381936335.90","0.033","510","491","0.963"
"2002-09-04","380","MSFT","261079459273.92","Microsoft Corporation","7859752538138.21","0.033","510","484","0.949"
"2007-01-08","505","XOM","423730285529.25","Exxon Mobil Corporation","12679500708468.29","0.033","510","490","0.961"
"2002-09-06","380","MSFT","258967428800.64","Microsoft Corporation","7863023018520.71","0.033","510","484","0.949"
"2007-01-04","505","XOM","424138559720.40","Exxon Mobil Corporation","12722114215735.23","0.033","510","490","0.961"
"2002-09-09","380","MSFT","263733036022.40","Microsoft Corporation","7934302153350.77","0.033","510","484","0.949"
"2003-07-25","380","MSFT","288698059715.17","Microsoft Corporation","8832135058992.65","0.033","511","485","0.949"
"2002-09-11","380","MSFT","263083180492.16","Microsoft Corporation","7970038157620.51","0.033","510","484","0.949"
"2006-10-24","505","XOM","415493048224.50","Exxon Mobil Corporation","12468748374110.00","0.033","510","488","0.957"
"2002-09-12","380","MSFT","255339068756.80","Microsoft Corporation","7796371669889.02","0.033","510","484","0.949"
"2006-10-23","505","XOM","415671396936.00","Exxon Mobil Corporation","12468994615141.01","0.033","510","488","0.957"
"2002-09-13","380","MSFT","259454820448.32","Microsoft Corporation","7812717750283.33","0.033","510","484","0.949"
"2006-10-20","505","XOM","413471762827.50","Exxon Mobil Corporation","12380608371534.67","0.033","510","488","0.957"
"2002-09-16","380","MSFT","258750810290.56","Microsoft Corporation","7815396547313.84","0.033","510","484","0.949"
"2006-10-18","505","XOM","411212679148.50","Exxon Mobil Corporation","12337945399797.95","0.033","510","488","0.957"
"2002-09-17","380","MSFT","256097233542.08","Microsoft Corporation","7673102810800.40","0.033","510","484","0.949"
"2006-10-17","505","XOM","412639468840.50","Exxon Mobil Corporation","12320458371624.63","0.033","510","488","0.957"
"2002-09-23","380","MSFT","244941380272.96","Microsoft Corporation","7332777700601.74","0.033","510","484","0.949"
"2006-10-13","505","XOM","406635062220.00","Exxon Mobil Corporation","12338262593318.09","0.033","510","488","0.957"
"2002-09-26","380","MSFT","250194379142.40","Microsoft Corporation","7480461071388.57","0.033","510","484","0.949"
"2006-10-12","505","XOM","402176344432.50","Exxon Mobil Corporation","12313913309588.90","0.033","510","488","0.957"
"2002-09-30","380","MSFT","235266387350.22","Microsoft Corporation","7170742868580.11","0.033","510","484","0.949"
"2006-10-10","505","XOM","399501113760.00","Exxon Mobil Corporation","12231570476114.14","0.033","510","488","0.957"
"2002-10-03","380","MSFT","240967859014.40","Microsoft Corporation","7193859229388.05","0.033","510","484","0.949"
"2006-10-06","505","XOM","401403500016.00","Exxon Mobil Corporation","12198484427828.14","0.033","510","488","0.957"
"2002-10-04","380","MSFT","235427749755.81","Microsoft Corporation","7048257679830.68","0.033","510","484","0.949"
"2006-10-05","505","XOM","400214508606.00","Exxon Mobil Corporation","12222578988642.54","0.033","510","488","0.957"
"2002-03-18","380","MSFT","334670725286.30","Microsoft Corporation","10281303697505.84","0.033","511","479","0.937"
"2006-10-02","505","XOM","398312122350.00","Exxon Mobil Corporation","12037267966561.09","0.033","510","488","0.957"
"2002-03-15","380","MSFT","336555739027.05","Microsoft Corporation","10291066202312.73","0.033","511","479","0.937"
"2006-09-26","505","XOM","401923019002.05","Exxon Mobil Corporation","12106927290030.32","0.033","510","488","0.957"
"2002-03-13","380","MSFT","334455295144.50","Microsoft Corporation","10195104855686.98","0.033","511","479","0.937"
"2006-09-25","505","XOM","393634075211.10","Exxon Mobil Corporation","12025853342995.62","0.033","510","488","0.957"
"2002-03-12","380","MSFT","336825026704.30","Microsoft Corporation","10277023910282.40","0.033","511","479","0.937"
"2006-09-22","505","XOM","392726526620.85","Exxon Mobil Corporation","11929744642620.49","0.033","510","488","0.957"
"2002-03-07","380","MSFT","337794462342.40","Microsoft Corporation","10222000991462.29","0.033","511","479","0.937"
"2006-09-21","505","XOM","391939984509.30","Exxon Mobil Corporation","11956787275985.93","0.033","510","488","0.957"
"2002-03-06","380","MSFT","342695498068.35","Microsoft Corporation","10253302822801.34","0.033","511","479","0.937"
"2006-09-19","505","XOM","396296217742.50","Exxon Mobil Corporation","11956459010659.43","0.033","510","488","0.957"
"2002-03-04","380","MSFT","340918199398.50","Microsoft Corporation","10188290730371.46","0.033","511","479","0.937"
"2006-09-18","505","XOM","401136476890.50","Exxon Mobil Corporation","11983082069828.54","0.033","510","488","0.957"
"2002-03-01","380","MSFT","330523695056.65","Microsoft Corporation","10018336290870.28","0.033","511","479","0.937"
"2006-09-15","505","XOM","391153442397.75","Exxon Mobil Corporation","11966589525108.24","0.033","510","488","0.957"
"2002-02-21","380","MSFT","312642993287.25","Microsoft Corporation","9578872013899.54","0.033","511","479","0.937"
"2006-09-14","505","XOM","391516461833.85","Exxon Mobil Corporation","11936912918538.73","0.033","510","488","0.957"
"2002-02-20","380","MSFT","322606637345.50","Microsoft Corporation","9706378016883.17","0.033","511","479","0.937"
"2006-09-13","505","XOM","395449172391.60","Exxon Mobil Corporation","11950887798360.51","0.033","510","488","0.957"
"2002-02-19","380","MSFT","317382456406.85","Microsoft Corporation","9599936177962.84","0.033","511","479","0.937"
"2006-09-12","505","XOM","391455958594.50","Exxon Mobil Corporation","11902891954302.45","0.033","510","488","0.957"
"2002-02-15","380","MSFT","324383936015.35","Microsoft Corporation","9754683496401.90","0.033","511","479","0.937"
"2006-09-11","505","XOM","392908036338.90","Exxon Mobil Corporation","11793508331436.80","0.033","510","488","0.957"
"2002-02-12","380","MSFT","323899218196.30","Microsoft Corporation","9777042597513.88","0.033","511","479","0.937"
"2007-04-19","505","XOM","441010669034.04","Exxon Mobil Corporation","13176878775743.93","0.033","510","491","0.963"
"2003-07-02","380","MSFT","288590697104.64","Microsoft Corporation","8792413274536.38","0.033","511","484","0.947"
"2006-07-10","505","XOM","381412420862.40","Exxon Mobil Corporation","11486669628724.52","0.033","510","487","0.955"
"2003-07-03","380","MSFT","284510917904.50","Microsoft Corporation","8732782690235.71","0.033","511","484","0.947"
"2006-07-07","505","XOM","380202356075.40","Exxon Mobil Corporation","11485572630966.19","0.033","510","488","0.957"
"2003-07-07","380","MSFT","294388278073.26","Microsoft Corporation","8887507290678.48","0.033","511","485","0.949"
"2006-07-06","505","XOM","384014060154.45","Exxon Mobil Corporation","11576703680760.45","0.033","510","489","0.959"
"2003-07-08","380","MSFT","297394431168.10","Microsoft Corporation","8912877701915.93","0.033","511","485","0.949"
"2006-07-05","505","XOM","378447762134.25","Exxon Mobil Corporation","11553435187898.94","0.033","510","489","0.959"
"2003-07-09","380","MSFT","294925091125.91","Microsoft Corporation","8869233779741.67","0.033","511","485","0.949"
"2006-06-29","505","XOM","380851958648.70","Exxon Mobil Corporation","11546315112524.85","0.033","510","489","0.959"
"2003-07-10","380","MSFT","288912784936.23","Microsoft Corporation","8767871393797.03","0.033","511","485","0.949"
"2006-06-28","505","XOM","373219043011.20","Exxon Mobil Corporation","11329057313641.39","0.033","510","489","0.959"
"2003-07-11","380","MSFT","293207289357.43","Microsoft Corporation","8840645528782.51","0.033","511","485","0.949"
"2006-05-25","505","XOM","375661576015.20","Exxon Mobil Corporation","11511920476192.47","0.033","510","487","0.955"
"2003-07-14","380","MSFT","294173552852.20","Microsoft Corporation","8887560761898.34","0.033","511","485","0.949"
"2006-05-12","505","XOM","380058135422.40","Exxon Mobil Corporation","11690620260512.14","0.033","510","489","0.959"
"2003-07-15","380","MSFT","292777838915.31","Microsoft Corporation","8858576191645.30","0.033","511","485","0.949"
"2006-05-11","505","XOM","387507861084.60","Exxon Mobil Corporation","11816304348924.52","0.033","510","489","0.959"
"2003-04-15","380","MSFT","263254078429.20","Microsoft Corporation","7862899127689.08","0.033","511","485","0.949"
"2007-01-29","505","XOM","426938154174.00","Exxon Mobil Corporation","12748258213583.36","0.033","510","490","0.961"
"2003-07-17","380","MSFT","286550807504.57","Microsoft Corporation","8715667281807.45","0.033","511","485","0.949"
"2006-05-10","505","XOM","390072520738.80","Exxon Mobil Corporation","11966703498646.79","0.033","510","489","0.959"
"2003-07-18","380","MSFT","288698059715.17","Microsoft Corporation","8797154676560.87","0.033","511","485","0.949"
"2006-05-05","505","XOM","390805280640.00","Exxon Mobil Corporation","11997332047483.88","0.033","510","489","0.959"
"2003-05-14","380","MSFT","274169491437.24","Microsoft Corporation","8238546344051.24","0.033","511","484","0.947"
"2006-05-04","505","XOM","386591911208.10","Exxon Mobil Corporation","11891377174094.98","0.033","510","489","0.959"
"2003-05-15","380","MSFT","275988726938.58","Microsoft Corporation","8295382982089.18","0.033","511","484","0.947"
"2006-05-03","505","XOM","389400824162.70","Exxon Mobil Corporation","11854988506493.47","0.033","510","489","0.959"
"2003-05-16","380","MSFT","273634422172.14","Microsoft Corporation","8272549487223.11","0.033","511","484","0.947"
"2005-07-21","505","XOM","368512372925.83","Exxon Mobil Corporation","11004519539482.31","0.033","510","487","0.955"
"2003-05-19","380","MSFT","264966300077.52","Microsoft Corporation","8098035594646.29","0.033","511","484","0.947"
"2006-05-02","505","XOM","394896523421.70","Exxon Mobil Corporation","11897535672773.92","0.033","510","489","0.959"
"2003-05-20","380","MSFT","263575119988.26","Microsoft Corporation","8093213493024.56","0.033","511","484","0.947"
"2006-05-01","505","XOM","387263607784.20","Exxon Mobil Corporation","11841978770833.98","0.033","510","489","0.959"
"2002-06-12","380","MSFT","300805003398.22","Microsoft Corporation","9103582603457.43","0.033","511","481","0.941"
"2006-04-25","505","XOM","390499964014.50","Exxon Mobil Corporation","11835676273789.10","0.033","510","489","0.959"
"2002-06-13","380","MSFT","293655874761.46","Microsoft Corporation","9011815961674.49","0.033","511","481","0.941"
"2006-04-24","505","XOM","393308876969.10","Exxon Mobil Corporation","11886728446360.10","0.033","510","489","0.959"
"2002-06-14","380","MSFT","299234361500.75","Microsoft Corporation","8992583636147.28","0.033","511","481","0.941"
"2006-04-21","505","XOM","396911613150.00","Exxon Mobil Corporation","11909009847523.13","0.033","510","489","0.959"
"2002-06-17","380","MSFT","301563244314.24","Microsoft Corporation","9213000252735.94","0.033","511","481","0.941"
"2006-04-20","505","XOM","390316774039.20","Exxon Mobil Corporation","11891044423036.85","0.033","510","488","0.957"
"2002-06-18","380","MSFT","303242206342.57","Microsoft Corporation","9212152492903.55","0.033","511","481","0.941"
"2006-04-19","505","XOM","392637180393.00","Exxon Mobil Corporation","11908135271177.23","0.033","510","490","0.961"
"2002-06-20","380","MSFT","293005953976.30","Microsoft Corporation","8971507641178.88","0.033","511","481","0.941"
"2006-04-18","505","XOM","387996367685.40","Exxon Mobil Corporation","11873826968666.66","0.033","510","489","0.959"
"2002-06-24","380","MSFT","293330914368.88","Microsoft Corporation","8833734639675.50","0.033","511","481","0.941"
"2006-03-30","505","XOM","380312824389.44","Exxon Mobil Corporation","11528309022480.18","0.033","510","489","0.959"
"2002-06-25","380","MSFT","286777546451.85","Microsoft Corporation","8714446441768.14","0.033","511","482","0.943"
"2006-03-29","505","XOM","381308407699.36","Exxon Mobil Corporation","11550245573629.37","0.033","510","489","0.959"
"2002-07-01","380","MSFT","285178268520.32","Microsoft Corporation","8659169320637.82","0.033","511","481","0.941"
"2006-03-28","505","XOM","379255017122.65","Exxon Mobil Corporation","11475480596080.60","0.033","510","489","0.959"
"2002-07-02","380","MSFT","278571403962.88","Microsoft Corporation","8500920939210.18","0.033","511","481","0.941"
"2007-02-20","505","XOM","436678409877.15","Exxon Mobil Corporation","13052128983738.64","0.033","510","490","0.961"
"2002-07-03","380","MSFT","280737589063.68","Microsoft Corporation","8542949496076.64","0.033","511","481","0.941"
"2007-02-21","505","XOM","436153485917.10","Exxon Mobil Corporation","13040313029974.58","0.033","510","491","0.963"
"2002-07-08","380","MSFT","286586288835.84","Microsoft Corporation","8705809133531.48","0.033","511","481","0.941"
"2006-03-27","505","XOM","381370631656.23","Exxon Mobil Corporation","11541121942226.27","0.033","510","489","0.959"
"2017-06-16","415","AAPL","746425245800.00","Apple Inc.","22576319542361.83","0.033","509","504","0.990"
"2006-03-24","505","XOM","380623944173.79","Exxon Mobil Corporation","11549501899527.92","0.033","510","489","0.959"
"2019-02-19","380","MSFT","830336580673.12","Microsoft Corporation","25334769865441.48","0.033","508","505","0.994"
"2006-03-23","505","XOM","381121735828.75","Exxon Mobil Corporation","11539932929732.58","0.033","510","489","0.959"
"2017-02-28","415","AAPL","730473557870.00","Apple Inc.","21835857899992.99","0.033","509","504","0.990"
"2006-03-22","505","XOM","379877256691.35","Exxon Mobil Corporation","11566647685172.24","0.033","510","489","0.959"
"2017-02-27","415","AAPL","730153619090.00","Apple Inc.","21918636198156.08","0.033","509","504","0.990"
"2006-03-21","505","XOM","377823866114.64","Exxon Mobil Corporation","11508782837483.84","0.033","510","489","0.959"
"2017-02-24","415","AAPL","728713894580.00","Apple Inc.","21870798989038.50","0.033","509","503","0.988"
"2006-03-20","505","XOM","377450522373.42","Exxon Mobil Corporation","11569030940035.00","0.033","510","489","0.959"
"2017-02-23","415","AAPL","728020693890.00","Apple Inc.","21842191932641.10","0.033","509","503","0.988"
"2006-03-17","505","XOM","379877256691.35","Exxon Mobil Corporation","11583281503227.49","0.033","510","489","0.959"
"2017-02-22","415","AAPL","731113435430.00","Apple Inc.","21834947566763.83","0.033","509","503","0.988"
"2007-01-22","505","XOM","425188407640.50","Exxon Mobil Corporation","12772123798839.60","0.033","510","490","0.961"
"2017-02-21","415","AAPL","728927187100.00","Apple Inc.","21854606440785.48","0.033","509","503","0.988"
"2007-02-27","505","XOM","418947645004.35","Exxon Mobil Corporation","12528077909783.88","0.033","510","490","0.961"
"2017-02-17","415","AAPL","723701520360.00","Apple Inc.","21724656568468.75","0.033","509","503","0.988"
"2006-03-16","505","XOM","383548470146.68","Exxon Mobil Corporation","11569084477764.83","0.033","510","489","0.959"
"2017-02-16","415","AAPL","721701902985.00","Apple Inc.","21678761471454.44","0.033","509","503","0.988"
"2006-03-15","505","XOM","379690584820.74","Exxon Mobil Corporation","11546058294913.47","0.033","510","489","0.959"
"2017-02-15","415","AAPL","722581734630.00","Apple Inc.","21696963768294.54","0.033","509","503","0.988"
"2006-03-14","505","XOM","378383881726.47","Exxon Mobil Corporation","11502898617465.61","0.033","510","489","0.959"
"2017-02-14","415","AAPL","719968901260.00","Apple Inc.","21596357265863.73","0.033","509","503","0.988"
"2007-02-28","505","XOM","418072771737.60","Exxon Mobil Corporation","12578710151224.47","0.033","510","490","0.961"
"2017-02-13","415","AAPL","710743999770.00","Apple Inc.","21512698450906.03","0.033","509","503","0.988"
"2007-03-01","505","XOM","414048354710.55","Exxon Mobil Corporation","12551227528947.93","0.033","510","491","0.963"
"2017-02-10","415","AAPL","704505193560.00","Apple Inc.","21402477291039.05","0.033","509","503","0.988"
"2007-03-02","505","XOM","408332516034.45","Exxon Mobil Corporation","12412856398865.88","0.033","510","490","0.961"
"2017-02-09","415","AAPL","706104887460.00","Apple Inc.","21327304029424.29","0.033","509","503","0.988"
"2006-03-13","505","XOM","371103678772.68","Exxon Mobil Corporation","11395048477366.36","0.033","510","489","0.959"
"2017-02-08","415","AAPL","704078608520.00","Apple Inc.","21207037457242.59","0.033","509","503","0.988"
"2006-03-08","505","XOM","371539246470.77","Exxon Mobil Corporation","11339890943503.08","0.033","510","489","0.959"
"2017-02-07","415","AAPL","701359128890.00","Apple Inc.","21187773665251.02","0.033","509","503","0.988"
"2006-03-07","505","XOM","372410381866.95","Exxon Mobil Corporation","11312464419905.09","0.033","510","488","0.957"
"2017-02-06","415","AAPL","694747060770.00","Apple Inc.","21174397952437.73","0.033","509","503","0.988"
"2006-03-06","505","XOM","373219293306.26","Exxon Mobil Corporation","11338889539503.85","0.033","510","489","0.959"
"2019-02-12","380","MSFT","820511020691.04","Microsoft Corporation","25026905739346.44","0.033","508","505","0.994"
"2006-03-03","505","XOM","379441688993.26","Exxon Mobil Corporation","11410603006033.55","0.033","510","489","0.959"
"2017-02-02","415","AAPL","685362189890.00","Apple Inc.","21069841878600.97","0.033","509","503","0.988"
"2006-03-02","505","XOM","378632777553.95","Exxon Mobil Corporation","11420410748977.25","0.033","510","489","0.959"
"2017-02-01","415","AAPL","686535298750.00","Apple Inc.","21061397705135.54","0.033","509","503","0.988"
"2006-03-01","505","XOM","375459355753.58","Exxon Mobil Corporation","11438228292118.21","0.033","510","488","0.957"
"2019-02-11","380","MSFT","807922021964.00","Microsoft Corporation","24704445816784.11","0.033","508","505","0.994"
"2006-02-28","505","XOM","369423631937.19","Exxon Mobil Corporation","11358331358132.57","0.033","510","488","0.957"
"2015-10-13","415","AAPL","637507292380.00","Apple Inc.","19099150012337.48","0.033","511","503","0.984"
"2006-02-27","505","XOM","372845949565.04","Exxon Mobil Corporation","11461014154915.16","0.033","510","488","0.957"
"2015-11-11","415","AAPL","662143051420.00","Apple Inc.","19780842622839.30","0.033","511","503","0.984"
"2006-02-24","505","XOM","375957147408.54","Exxon Mobil Corporation","11428095041849.38","0.033","510","489","0.959"
"2015-10-14","415","AAPL","628496991620.00","Apple Inc.","18997807334379.73","0.033","511","503","0.984"
"2006-02-23","505","XOM","372285933953.21","Exxon Mobil Corporation","11411187046040.39","0.033","510","488","0.957"
"2015-11-13","415","AAPL","640643789480.00","Apple Inc.","19276059553107.11","0.033","511","503","0.984"
"2006-02-22","505","XOM","374961564098.62","Exxon Mobil Corporation","11446129865806.53","0.033","510","488","0.957"
"2015-11-16","415","AAPL","651108284350.00","Apple Inc.","19558544943049.30","0.033","511","503","0.984"
"2006-02-21","505","XOM","378072761942.12","Exxon Mobil Corporation","11371187091973.48","0.033","510","488","0.957"
"2015-11-17","415","AAPL","648342464180.00","Apple Inc.","19560126477585.23","0.033","511","504","0.986"
"2006-02-17","505","XOM","376766058847.85","Exxon Mobil Corporation","11398720166444.21","0.033","510","488","0.957"
"2015-10-15","415","AAPL","637906482920.00","Apple Inc.","19275352797297.95","0.033","511","503","0.984"
"2006-02-16","505","XOM","374899340141.75","Exxon Mobil Corporation","11419593625893.06","0.033","510","488","0.957"
"2015-10-16","415","AAPL","633230250880.00","Apple Inc.","19364143000388.77","0.033","511","503","0.984"
"2006-02-15","505","XOM","371850366255.12","Exxon Mobil Corporation","11347622756683.23","0.033","510","488","0.957"
"2015-10-19","415","AAPL","637165129060.00","Apple Inc.","19377564257604.05","0.033","511","503","0.984"
"2006-02-14","505","XOM","370543663160.85","Exxon Mobil Corporation","11306195873081.22","0.033","510","488","0.957"
"2015-10-12","415","AAPL","636423775200.00","Apple Inc.","19214771833674.58","0.033","511","503","0.984"
"2006-02-13","505","XOM","370854782945.20","Exxon Mobil Corporation","11205241177472.03","0.033","510","488","0.957"
"2015-10-09","415","AAPL","639389190640.00","Apple Inc.","19182694443971.94","0.033","511","503","0.984"
"2006-02-10","505","XOM","369796975678.41","Exxon Mobil Corporation","11226323794131.99","0.033","510","488","0.957"
"2015-10-08","415","AAPL","624448059000.00","Apple Inc.","19165355817604.73","0.033","511","503","0.984"
"2006-02-09","505","XOM","372845949565.04","Exxon Mobil Corporation","11201020818691.16","0.033","510","488","0.957"
"2019-02-08","380","MSFT","811146033833.12","Microsoft Corporation","24686889916172.58","0.033","508","505","0.994"
"2003-09-10","380","MSFT","295783992010.15","Microsoft Corporation","8955333606895.81","0.033","512","485","0.947"
"2019-02-07","415","AAPL","811178334120.00","Apple Inc.","24673821294520.19","0.033","508","505","0.994"
"2006-01-26","505","XOM","373032621435.65","Exxon Mobil Corporation","11293944500985.16","0.033","509","488","0.959"
"2019-02-06","415","AAPL","826838147520.00","Apple Inc.","24911694175827.32","0.033","508","505","0.994"
"2006-01-25","505","XOM","374650444314.27","Exxon Mobil Corporation","11226598527389.12","0.033","509","488","0.959"
"2019-02-05","415","AAPL","826553423640.00","Apple Inc.","24986773728281.21","0.033","508","505","0.994"
"2003-09-11","380","MSFT","298897507715.52","Microsoft Corporation","8991339862750.16","0.033","512","485","0.947"
"2019-02-04","415","AAPL","812649407500.00","Apple Inc.","24862778530335.34","0.033","508","505","0.994"
"2003-10-14","380","MSFT","310145084953.08","Microsoft Corporation","9296912909642.04","0.033","512","485","0.947"
"2019-01-30","285","AMZN","816787865270.04","Amazon.com, Inc.","24444508945190.04","0.033","508","505","0.994"
"2007-03-21","505","XOM","427113128827.35","Exxon Mobil Corporation","12799633866834.06","0.033","510","490","0.961"
"2019-01-29","380","MSFT","790189956683.84","Microsoft Corporation","24060487557240.88","0.033","508","505","0.994"
"2007-03-20","505","XOM","419939168040.00","Exxon Mobil Corporation","12603014229591.28","0.033","510","490","0.961"
"2019-01-28","380","MSFT","806617064778.88","Microsoft Corporation","24110646534309.90","0.033","508","505","0.994"
"2006-01-13","505","XOM","379379465036.39","Exxon Mobil Corporation","11417179033701.85","0.033","509","488","0.959"
"2019-01-03","380","MSFT","747663704886.40","Microsoft Corporation","22338679915990.18","0.033","508","505","0.994"
"2006-01-12","505","XOM","371103678772.68","Exxon Mobil Corporation","11407385753813.19","0.033","509","488","0.959"
"2018-04-27","415","AAPL","823613790160.00","Apple Inc.","24665587005047.72","0.033","508","505","0.994"
"2006-01-11","505","XOM","375023788055.49","Exxon Mobil Corporation","11472700812664.66","0.033","509","488","0.959"
"2018-02-09","415","AAPL","803057739920.00","Apple Inc.","24273765030669.14","0.033","508","505","0.994"
"2006-01-10","505","XOM","372472605823.82","Exxon Mobil Corporation","11437445360171.59","0.033","509","488","0.959"
"2018-02-08","415","AAPL","796588506800.00","Apple Inc.","23907544373627.52","0.033","508","505","0.994"
"2005-12-20","505","XOM","365256272139.75","Exxon Mobil Corporation","11189992247379.23","0.033","510","488","0.957"
"2015-10-07","415","AAPL","631747543160.00","Apple Inc.","19009220838620.16","0.033","511","504","0.986"
"2005-12-16","505","XOM","366075939244.50","Exxon Mobil Corporation","11254332405891.86","0.033","510","488","0.957"
"2015-10-26","415","AAPL","657409792160.00","Apple Inc.","19738724352521.13","0.033","511","503","0.984"
"2007-03-05","505","XOM","408157541381.10","Exxon Mobil Corporation","12315201181454.71","0.033","510","490","0.961"
"2015-12-01","415","AAPL","669157399480.00","Apple Inc.","20066851615696.91","0.033","511","503","0.984"
"2007-03-06","505","XOM","414106679595.00","Exxon Mobil Corporation","12486744473805.99","0.033","510","490","0.961"
"2015-12-02","415","AAPL","663112514160.00","Apple Inc.","19850711302051.40","0.033","511","503","0.984"
"2005-10-20","505","XOM","348043262940.00","Exxon Mobil Corporation","10504082673867.70","0.033","510","487","0.955"
"2015-10-27","415","AAPL","653246805100.00","Apple Inc.","19692330924980.90","0.033","511","503","0.984"
"2005-10-21","505","XOM","349115135307.75","Exxon Mobil Corporation","10513710688062.83","0.033","510","487","0.955"
"2015-10-05","415","AAPL","631747543160.00","Apple Inc.","18925391956015.62","0.033","509","503","0.988"
"2007-01-19","505","XOM","428862875360.85","Exxon Mobil Corporation","12834741769198.51","0.033","510","490","0.961"
"2019-02-15","380","MSFT","830720391609.92","Microsoft Corporation","25287500930275.30","0.033","508","505","0.994"
"2007-03-08","505","XOM","419064294773.25","Exxon Mobil Corporation","12539101757909.86","0.033","510","490","0.961"
"2019-02-21","380","MSFT","839855091905.76","Microsoft Corporation","25272495932133.38","0.033","508","505","0.994"
"2005-10-26","505","XOM","354348394515.00","Exxon Mobil Corporation","10616567253461.16","0.033","510","487","0.955"
"2019-02-14","380","MSFT","820587782878.40","Microsoft Corporation","25045251049342.37","0.033","508","506","0.996"
"2005-10-27","505","XOM","350565315570.00","Exxon Mobil Corporation","10520258687959.94","0.033","510","487","0.955"
"2019-02-13","380","MSFT","819896923192.16","Microsoft Corporation","25099208673117.60","0.033","508","505","0.994"
"2005-10-28","505","XOM","355041958988.25","Exxon Mobil Corporation","10677519613324.32","0.033","510","487","0.955"
"2015-12-14","415","AAPL","641442170560.00","Apple Inc.","19161665254444.63","0.033","511","502","0.982"
"2005-10-31","505","XOM","353970086620.50","Exxon Mobil Corporation","10781064071824.19","0.033","510","487","0.955"
"2015-12-15","415","AAPL","630093753780.00","Apple Inc.","19357314838201.98","0.033","511","502","0.982"
"2005-11-01","505","XOM","355609420830.00","Exxon Mobil Corporation","10759221159455.80","0.033","510","487","0.955"
"2018-02-07","415","AAPL","819128136480.00","Apple Inc.","24836525034616.57","0.033","508","505","0.994"
"2005-11-02","505","XOM","361788449773.50","Exxon Mobil Corporation","10856875355054.17","0.033","510","487","0.955"
"2018-02-05","415","AAPL","803468484880.00","Apple Inc.","24554449488690.79","0.033","508","505","0.994"
"2007-03-09","505","XOM","414806578208.40","Exxon Mobil Corporation","12542852452070.71","0.033","510","490","0.961"
"2018-02-01","415","AAPL","861434867360.00","Apple Inc.","26178474422660.96","0.033","508","505","0.994"
"2005-11-04","505","XOM","365067118192.50","Exxon Mobil Corporation","10901748240546.32","0.033","510","487","0.955"
"2018-01-31","415","AAPL","859637858160.00","Apple Inc.","26199124678860.36","0.033","508","505","0.994"
"2005-11-07","505","XOM","360023012932.50","Exxon Mobil Corporation","10930995959748.56","0.033","510","487","0.955"
"2018-01-30","415","AAPL","857276074640.00","Apple Inc.","26189535258110.40","0.033","508","505","0.994"
