"date","SP500_total_market_cap"
"2001-04-05","10418419811677.82"
"2001-04-06","10270835417435.71"
"2001-04-09","10372749609630.37"
"2001-04-10","10596087603211.61"
"2001-04-11","10599203173503.88"
"2001-04-12","10739973728775.81"
"2001-04-16","10755676174005.66"
"2001-04-17","10860323594418.68"
"2001-04-18","11191182216033.97"
"2001-04-19","11281552659753.67"
"2001-04-20","11198845433130.21"
"2001-04-23","11067405018099.83"
"2001-04-24","10969685987422.49"
"2001-04-25","11129458885949.17"
"2001-04-26","11177776328159.49"
"2001-04-27","11317522757471.35"
"2001-04-30","11305104205565.36"
"2001-05-01","11439306573720.94"
"2001-05-02","11422314603477.29"
"2001-05-03","11282710496983.37"
"2001-05-04","11425285811730.76"
"2001-05-07","11408820212040.61"
"2001-05-08","11393270325576.51"
"2001-05-09","11354751418391.30"
"2001-05-10","11343101429911.22"
"2001-05-11","11272954003118.32"
"2001-05-14","11313408897427.79"
"2001-05-15","11339162423295.14"
"2001-05-16","11595653820229.47"
"2001-05-17","11624190284031.24"
"2001-05-18","11664145211685.59"
"2001-05-21","11815986836663.67"
"2001-05-22","11784727539881.71"
"2001-05-23","11630998600097.84"
"2001-05-24","11658985615999.87"
"2001-05-25","11541914184212.17"
"2001-05-29","11463371547990.27"
"2001-05-30","11336593216436.52"
"2001-05-31","11376031387847.32"
"2001-06-01","11420677724602.76"
"2001-06-04","11489217706120.46"
"2001-06-05","11610233008930.51"
"2001-06-06","11486368556740.12"
"2001-06-07","11538228473996.48"
"2001-06-08","11447759831017.97"
"2001-06-11","11351672202948.65"
"2001-06-12","11358132811297.49"
"2001-06-13","11242062525804.41"
"2001-06-14","11082116979080.30"
"2001-06-15","11025691877806.37"
"2001-06-18","10971233297914.57"
"2001-06-19","11010749106891.67"
"2001-06-20","11093043732669.28"
"2001-06-21","11197539630356.39"
"2001-06-22","11112777342397.18"
"2001-06-25","11061492443176.71"
"2001-06-26","11051135524004.48"
"2001-06-27","11004918904242.82"
"2001-06-28","11089992613705.72"
"2001-06-29","11080696516552.39"
"2001-07-02","11238848436332.92"
"2001-07-03","11210323944707.73"
"2001-07-05","11082670711943.09"
"2001-07-06","10918714619525.93"
"2001-07-09","10950084968745.10"
"2001-07-10","10813614514373.46"
"2001-07-11","10818839404126.16"
"2001-07-12","11023185563911.94"
"2001-07-13","11078701924604.14"
"2001-07-16","10992935837609.20"
"2001-07-17","11087872877093.47"
"2001-07-18","11026838575753.56"
"2001-07-19","11090472013363.45"
"2001-07-20","11067956399477.54"
"2001-07-23","10909699538290.25"
"2001-07-24","10773580285186.35"
"2001-07-25","10938613043397.47"
"2001-07-26","11029978308634.31"
"2001-07-27","11045943289544.89"
"2001-07-30","11049945147845.36"
"2001-07-31","11117217340494.70"
"2001-08-01","11150069297185.58"
"2001-08-02","11184391471065.93"
"2001-08-03","11105115123100.46"
"2001-08-06","10993149221654.80"
"2001-08-07","11011320785409.83"
"2001-08-08","10846319549548.31"
"2001-08-09","10844167984561.31"
"2001-08-10","10888973123439.33"
"2001-08-13","10891066146900.29"
"2001-08-14","10861230795825.28"
"2001-08-15","10801080198085.99"
"2001-08-16","10833721920153.17"
"2001-08-17","10673338284080.82"
"2001-08-20","10741480931553.07"
"2001-08-21","10634457781773.24"
"2001-08-22","10703282715340.37"
"2001-08-23","10690959457274.45"
"2001-08-24","10871061400199.35"
"2001-08-27","10799959982015.58"
"2001-08-28","10652113965969.26"
"2001-08-29","10559209341564.54"
"2001-08-30","10382458604561.51"
"2001-08-31","10413331188467.26"
"2001-09-04","10363357084350.08"
"2001-09-05","10354124148533.02"
"2001-09-06","10150998858254.52"
"2001-09-07","9984408412248.22"
"2001-09-10","10012595736584.58"
"2001-09-14","5588473790.09"
"2001-09-17","9578023613021.75"
"2001-09-18","9509952182020.71"
"2001-09-19","9357521424664.72"
"2001-09-20","9087135703273.28"
"2001-09-21","8929731537298.48"
"2001-09-24","9215320546925.99"
"2001-09-25","9292241920218.76"
"2001-09-26","9274150178047.72"
"2001-09-27","9398380864928.38"
"2001-09-28","9568007663390.43"
"2001-10-01","9563593687725.23"
"2001-10-02","9676819000190.42"
"2001-10-03","9830115726638.97"
"2001-10-04","9819357714646.80"
"2001-10-05","9845468060767.69"
"2001-10-08","9780001070749.29"
"2001-10-09","9750788729497.94"
"2001-10-10","9919409393875.46"
"2001-10-11","10020940440230.64"
"2001-10-12","9995175323239.79"
"2001-10-15","9971603064634.78"
"2001-10-16","10024340081467.75"
"2001-10-17","9878095795217.02"
"2001-10-18","9803732076204.82"
"2001-10-19","9832933124897.35"
"2001-10-22","9954205137720.88"
"2001-10-23","9925194628720.79"
"2001-10-24","9944276551091.99"
"2001-10-25","10047230823097.51"
"2001-10-26","10089572646990.70"
"2001-10-29","9882226082250.47"
"2001-10-30","9732024353259.95"
"2001-10-31","9739888963810.05"
"2001-11-01","9939817320002.65"
"2001-11-02","9962960414950.33"
"2001-11-05","10099795220816.57"
"2001-11-06","10217006996922.70"
"2001-11-07","10197334572890.56"
"2001-11-08","10219113083178.75"
"2001-11-09","10244636918650.87"
"2001-11-12","10237057060772.17"
"2001-11-13","10397667663700.53"
"2001-11-14","10384090950955.75"
"2001-11-15","10374284609492.20"
"2001-11-16","10360667397494.13"
"2001-11-19","10442612174037.85"
"2001-11-20","10397529825058.07"
"2001-11-21","10356951818020.60"
"2001-11-23","10465829323038.24"
"2001-11-26","10512494261833.36"
"2001-11-27","10435679916358.13"
"2001-11-28","10283574288126.69"
"2001-11-29","10384951721833.70"
"2001-11-30","10392250107392.33"
"2001-12-03","10348560838156.20"
"2001-12-04","10463042490557.58"
"2001-12-05","10659549484318.46"
"2001-12-06","10615859345418.33"
"2001-12-07","10551552795227.44"
"2001-12-10","10401161889710.73"
"2001-12-11","10372843658140.89"
"2001-12-12","10370764406468.94"
"2001-12-13","10231804800944.38"
"2001-12-14","10276772795085.07"
"2001-12-17","10377703449644.72"
"2001-12-18","10438334928781.60"
"2001-12-19","10477520292589.63"
"2001-12-20","10401811569377.26"
"2001-12-21","10443440032374.43"
"2001-12-24","10449520971918.35"
"2001-12-26","10504359984163.25"
"2001-12-27","10569345866637.29"
"2001-12-28","10600837841384.86"
"2001-12-31","10541865071304.09"
"2002-01-02","10190440327947.02"
"2002-01-03","10280108368028.81"
"2002-01-04","10320634580643.93"
"2002-01-07","10247017644107.05"
"2002-01-08","10213766409277.27"
"2002-01-09","10166513495849.68"
"2002-01-10","10175547472119.40"
"2002-01-11","10095634875566.40"
"2002-01-14","10029361615826.69"
"2002-01-15","10091290222136.14"
"2002-01-16","9959935249826.23"
"2002-01-17","10045305438342.46"
"2002-01-18","9954414147239.40"
"2002-01-22","9901280427536.83"
"2002-01-23","9969731524444.37"
"2002-01-24","9985179335801.47"
"2002-01-25","9983345922821.01"
"2002-01-28","9967821381932.20"
"2002-01-29","9746854471029.41"
"2002-01-30","9844463279537.60"
"2002-01-31","9964242261813.54"
"2002-02-01","9891884755227.62"
"2002-02-04","9684341086583.23"
"2002-02-05","9657320125196.60"
"2002-02-06","9608566909370.02"
"2002-02-07","9572986617894.01"
"2002-02-08","9690376835066.36"
"2002-02-11","9805341017942.10"
"2002-02-12","9777042597513.88"
"2002-02-13","9860934322599.97"
"2002-02-14","9847638150495.53"
"2002-02-15","9754683496401.90"
"2002-02-19","9599936177962.84"
"2002-02-20","9706378016883.17"
"2002-02-21","9578872013899.54"
"2002-02-22","9650562209242.24"
"2002-02-25","9812026794873.48"
"2002-02-26","9809730523108.50"
"2002-02-27","9825802474994.90"
"2002-02-28","9818422983973.08"
"2002-03-01","10018336290870.28"
"2002-03-04","10188290730371.46"
"2002-03-05","10136906004745.45"
"2002-03-06","10253302822801.34"
"2002-03-07","10222000991462.29"
"2002-03-08","10272148772531.10"
"2002-03-11","10296474955694.42"
"2002-03-12","10277023910282.40"
"2002-03-13","10195104855686.98"
"2002-03-14","10191611761897.31"
"2002-03-15","10291066202312.73"
"2002-03-18","10281303697505.84"
"2002-03-19","10314614275853.02"
"2002-03-20","10172069506430.49"
"2002-03-21","10181070025890.27"
"2002-03-22","10141394563962.45"
"2002-03-25","10013060920099.68"
"2002-03-26","10073759596259.44"
"2002-03-27","10111050761568.95"
"2002-03-28","10130840154904.28"
"2002-04-01","10169604783792.00"
"2002-04-02","10093536181435.83"
"2002-04-03","10006288872649.58"
"2002-04-04","9999998233218.02"
"2002-04-05","9963292469848.11"
"2002-04-08","9978465422873.65"
"2002-04-09","9926930022974.74"
"2002-04-10","10018097418280.08"
"2002-04-11","9828117578072.99"
"2002-04-12","9874903086887.74"
"2002-04-15","9826550156748.64"
"2002-04-16","10015356119904.40"
"2002-04-17","9994762906816.67"
"2002-04-18","9974592513388.98"
"2002-04-19","9976689437767.06"
"2002-04-22","9825137295401.04"
"2002-04-23","9757405744414.72"
"2002-04-24","9689968664439.54"
"2002-04-25","9684285620400.65"
"2002-04-26","9565598313880.78"
"2002-04-29","9485717576486.52"
"2002-04-30","9567707483458.78"
"2002-05-01","9640377962779.26"
"2002-05-02","9628544009289.82"
"2002-05-03","9540771401969.16"
"2002-05-06","9361506412911.08"
"2002-05-07","9356676880334.51"
"2002-05-08","9651716965151.63"
"2002-05-09","9531355571299.49"
"2002-05-10","9420163868776.02"
"2002-05-13","9591426886742.54"
"2002-05-14","9777975639941.23"
"2002-05-15","9724249723554.66"
"2002-05-16","9788395461007.06"
"2002-05-17","9846884632809.46"
"2002-05-20","9719446079845.48"
"2002-05-21","9623056842460.87"
"2002-05-22","9677439853078.20"
"2002-05-23","9749070678540.50"
"2002-05-24","9643630153874.39"
"2002-05-28","9554414184466.49"
"2002-05-29","9507019075312.62"
"2002-05-30","9481574728414.88"
"2002-05-31","9488900986312.07"
"2002-06-03","9268202374142.71"
"2002-06-04","9262231901821.63"
"2002-06-05","9327814394802.63"
"2002-06-06","9174356281575.29"
"2002-06-07","9150982333125.39"
"2002-06-10","9171740289545.80"
"2002-06-11","9042064616399.27"
"2002-06-12","9103582603457.43"
"2002-06-13","9011815961674.49"
"2002-06-14","8992583636147.28"
"2002-06-17","9213000252735.94"
"2002-06-18","9212152492903.55"
"2002-06-19","9074831368988.83"
"2002-06-20","8971507641178.88"
"2002-06-21","8828867317293.75"
"2002-06-24","8833734639675.50"
"2002-06-25","8714446441768.14"
"2002-06-26","8707440108789.28"
"2002-06-27","8841849116974.93"
"2002-06-28","8819110292571.23"
"2002-07-01","8659169320637.82"
"2002-07-02","8500920939210.18"
"2002-07-03","8542949496076.64"
"2002-07-05","8814640039014.45"
"2002-07-08","8705809133531.48"
"2002-07-09","8518855805611.14"
"2002-07-10","8262663757996.29"
"2002-07-11","8299047685323.99"
"2002-07-12","8229159245441.58"
"2002-07-15","8182599462433.34"
"2002-07-16","8049817081032.21"
"2002-07-17","8077051175421.04"
"2002-07-18","7876541410700.20"
"2002-07-19","7768304622300.87"
"2002-07-22","7287470323774.47"
"2002-07-23","7139026320897.47"
"2002-07-24","7492804130796.20"
"2002-07-25","7454393081048.59"
"2002-07-26","7573551952553.50"
"2002-07-29","7937750745452.83"
"2002-07-30","7962672158880.55"
"2002-07-31","8034979591870.08"
"2002-08-01","7817437083416.25"
"2002-08-02","7661529673196.60"
"2002-08-05","7438468786580.65"
"2002-08-06","7626815259785.23"
"2002-08-07","7776604683490.98"
"2002-08-08","7995190793931.36"
"2002-08-09","8022457749577.92"
"2002-08-12","7988033946817.45"
"2002-08-13","7860803487569.05"
"2002-08-14","8134460503451.22"
"2002-08-15","8209461117278.59"
"2002-08-16","8207116836652.22"
"2002-08-19","8375347908571.47"
"2002-08-20","8276417754657.56"
"2002-08-21","8353087838216.60"
"2002-08-22","8444257072872.44"
"2002-08-23","8280527463610.58"
"2002-08-26","8318936175778.35"
"2002-08-27","8212943157890.44"
"2002-08-28","8083688204853.09"
"2002-08-29","8073053368711.21"
"2002-08-30","8057420681298.72"
"2002-09-03","7750313518808.34"
"2002-09-04","7859752538138.21"
"2002-09-05","7751946978229.67"
"2002-09-06","7863023018520.71"
"2002-09-09","7934302153350.77"
"2002-09-10","7982578456369.70"
"2002-09-11","7970038157620.51"
"2002-09-12","7796371669889.02"
"2002-09-13","7812717750283.33"
"2002-09-16","7815396547313.84"
"2002-09-17","7673102810800.40"
"2002-09-18","7631870410390.00"
"2002-09-19","7434590106226.67"
"2002-09-20","7429771557164.52"
"2002-09-23","7332777700601.74"
"2002-09-24","7226977906345.56"
"2002-09-25","7374039246272.50"
"2002-09-26","7480461071388.57"
"2002-09-27","7270905257279.81"
"2002-09-30","7170742868580.11"
"2002-10-01","7413041808878.50"
"2002-10-02","7269302713391.19"
"2002-10-03","7193859229388.05"
"2002-10-04","7048257679830.68"
"2002-10-07","6936928312212.24"
"2002-10-08","7041541785898.44"
"2002-10-09","6896764720759.28"
"2002-10-10","7104724169931.41"
"2002-10-11","7345132887355.57"
"2002-10-14","7427021420901.64"
"2002-10-15","7730358358947.60"
"2002-10-16","7574533590573.25"
"2002-10-17","7715889101563.49"
"2002-10-18","7758266768921.59"
"2002-10-21","7879634558940.81"
"2002-10-22","7808312354086.26"
"2002-10-23","7854110470490.81"
"2002-10-24","7759155681790.80"
"2002-10-25","7867742037798.05"
"2002-10-28","7819246497668.91"
"2002-10-29","7768753239911.84"
"2002-10-30","7829027704432.84"
"2002-10-31","7803845033897.13"
"2002-11-01","7916029718750.35"
"2002-11-04","7972101869117.73"
"2002-11-05","8036070428594.54"
"2002-11-06","8091333398517.46"
"2002-11-07","7933996957302.80"
"2002-11-08","7872971477374.11"
"2002-11-11","7734383939641.77"
"2002-11-12","7788563162021.97"
"2002-11-13","7797760228056.24"
"2002-11-14","7964595449345.09"
"2002-11-15","8009482334766.59"
"2002-11-18","7972328257939.36"
"2002-11-19","7933560509230.34"
"2002-11-20","8066540246943.58"
"2002-11-21","8208897826748.44"
"2002-11-22","8180065020866.96"
"2002-11-25","8194612226030.12"
"2002-11-26","8056025989840.55"
"2002-11-27","8245549998948.85"
"2002-11-29","8220002868181.29"
"2002-12-02","8197878054853.80"
"2002-12-03","8093929117804.97"
"2002-12-04","8066212641535.41"
"2002-12-05","7976376393326.14"
"2002-12-06","8012819936266.97"
"2002-12-09","7861154672319.09"
"2002-12-10","7956203891382.95"
"2002-12-11","7961978123043.22"
"2002-12-12","7926868197103.14"
"2002-12-13","7836761331418.37"
"2002-12-16","7992145200186.65"
"2002-12-17","7929036167774.51"
"2002-12-18","7837721813218.50"
"2002-12-19","7785720496358.91"
"2002-12-20","7869658896470.75"
"2002-12-23","7876554380860.80"
"2002-12-24","7838791883971.10"
"2002-12-26","7809739716524.27"
"2002-12-27","7706074733386.00"
"2002-12-30","7741049106609.37"
"2002-12-31","7765891584697.91"
"2003-01-02","7993760400583.43"
"2003-01-03","7993591708668.72"
"2003-01-06","8154294588347.32"
"2003-01-07","8105574637115.20"
"2003-01-08","8010515065715.47"
"2003-01-09","8139089302887.68"
"2003-01-10","8139746827713.95"
"2003-01-13","8129499805978.79"
"2003-01-14","8165144848319.48"
"2003-01-15","8062400568376.80"
"2003-01-16","8028630419528.00"
"2003-01-17","7921279786330.72"
"2003-01-21","7802819195062.87"
"2003-01-22","7733930763410.28"
"2003-01-23","7794476283339.13"
"2003-01-24","7592540440305.09"
"2003-01-27","7474303871364.00"
"2003-01-28","7552651805904.25"
"2003-01-29","7555158265566.81"
"2003-01-30","7445843424287.42"
"2003-01-31","7519671153505.33"
"2003-02-03","7549788420034.04"
"2003-02-04","7457361180891.49"
"2003-02-05","7414069309911.95"
"2003-02-06","7367739668204.43"
"2003-02-07","7300264724428.51"
"2003-02-10","7343745776055.03"
"2003-02-11","7293837364250.67"
"2003-02-12","7216067359245.18"
"2003-02-13","7212926657574.30"
"2003-02-14","7345401095174.90"
"2003-02-18","7468713811412.62"
"2003-02-19","7424737137174.00"
"2003-02-20","7362373323787.82"
"2003-02-21","7446932003694.29"
"2003-02-24","7325546442011.61"
"2003-02-25","7367982080312.31"
"2003-02-26","7282904057077.73"
"2003-02-27","7353521486442.02"
"2003-02-28","7377237232719.04"
"2003-03-03","7322296942026.88"
"2003-03-04","7229557266353.56"
"2003-03-05","7283632471423.04"
"2003-03-06","7224278596362.12"
"2003-03-07","7269501828063.64"
"2003-03-10","7108879569050.47"
"2003-03-11","7065414675327.01"
"2003-03-12","7103197816143.43"
"2003-03-13","7311324284347.28"
"2003-03-14","7327985640973.79"
"2003-03-17","7566956247530.26"
"2003-03-18","7603660210809.83"
"2003-03-19","7666269027800.90"
"2003-03-20","7687007860544.68"
"2003-03-21","7833589737000.63"
"2003-03-24","7586071989478.84"
"2003-03-25","7669509207616.60"
"2003-03-26","7632956456785.69"
"2003-03-27","7619581776776.03"
"2003-03-28","7585802345200.91"
"2003-03-31","7502509198684.44"
"2003-04-01","7584845832125.52"
"2003-04-02","7755689432270.77"
"2003-04-03","7719752199359.01"
"2003-04-04","7742132134803.61"
"2003-04-07","7749493041075.03"
"2003-04-08","7736492591736.92"
"2003-04-09","7647522767259.06"
"2003-04-10","7690619900649.17"
"2003-04-11","7669176021057.34"
"2003-04-14","7813601926285.67"
"2003-04-15","7862899127689.08"
"2003-04-16","7727555025854.12"
"2003-04-17","7830954986104.25"
"2003-04-21","7838721617746.58"
"2003-04-22","7993828353703.59"
"2003-04-23","8046136632044.98"
"2003-04-24","7990149929014.60"
"2003-04-25","7894580553282.14"
"2003-04-28","8023844059214.92"
"2003-04-29","8046608688162.15"
"2003-04-30","8040350711416.05"
"2003-05-01","8043571567675.02"
"2003-05-02","8143851559603.62"
"2003-05-05","8125781678574.70"
"2003-05-06","8188464743946.06"
"2003-05-07","8153203344168.91"
"2003-05-08","8087882595572.93"
"2003-05-09","8186863977560.03"
"2003-05-12","8284522151771.10"
"2003-05-13","8263340430972.11"
"2003-05-14","8238546344051.24"
"2003-05-15","8295382982089.18"
"2003-05-16","8272549487223.11"
"2003-05-19","8098035594646.29"
"2003-05-20","8093213493024.56"
"2003-05-21","8121088302088.46"
"2003-05-22","8186054145671.86"
"2003-05-23","8198253078835.98"
"2003-05-27","8352610069557.71"
"2003-05-28","8372105880695.80"
"2003-05-29","8352537034223.06"
"2003-05-30","8460663415749.89"
"2003-06-02","8499716136886.69"
"2003-06-03","8542794376846.86"
"2003-06-04","8654070980548.50"
"2003-06-05","8681222633889.57"
"2003-06-06","8658895121569.90"
"2003-06-09","8575384311175.68"
"2003-06-10","8645773227044.37"
"2003-06-11","8739952199483.82"
"2003-06-12","8744188732920.53"
"2003-06-13","8670828493123.97"
"2003-06-16","8845016951400.51"
"2003-06-17","8853686450732.05"
"2003-06-18","8840233169216.36"
"2003-06-19","8727766929622.84"
"2003-06-20","8729670317739.73"
"2003-06-23","8612719519764.86"
"2003-06-24","8625388419062.79"
"2003-06-25","8565648796745.28"
"2003-06-26","8641568870465.83"
"2003-06-27","8569566546033.02"
"2003-06-30","8637291737748.22"
"2003-07-01","8704402763810.05"
