"date","expected_num_constituents","num_actual_constituents","available_data_prop"
"2011-12-15","507","497","0.980"
"2011-12-16","507","500","0.986"
"2011-12-19","507","497","0.980"
"2011-12-20","507","498","0.982"
"2011-12-21","507","497","0.980"
"2011-12-22","507","497","0.980"
"2011-12-23","507","497","0.980"
"2011-12-27","507","497","0.980"
"2011-12-28","507","497","0.980"
"2011-12-29","507","497","0.980"
"2011-12-30","507","498","0.982"
"2012-01-03","507","497","0.980"
"2012-01-04","507","497","0.980"
"2012-01-05","507","497","0.980"
"2012-01-06","507","497","0.980"
"2012-01-09","507","497","0.980"
"2012-01-10","507","497","0.980"
"2012-01-11","507","497","0.980"
"2012-01-12","507","497","0.980"
"2012-01-13","507","497","0.980"
"2012-01-17","507","497","0.980"
"2012-01-18","507","497","0.980"
"2012-01-19","507","497","0.980"
"2012-01-20","507","497","0.980"
"2012-01-23","507","497","0.980"
"2012-01-24","507","497","0.980"
"2012-01-25","507","497","0.980"
"2012-01-26","507","497","0.980"
"2012-01-27","507","497","0.980"
"2012-01-30","507","497","0.980"
"2012-01-31","507","497","0.980"
"2012-02-01","507","497","0.980"
"2012-02-02","507","497","0.980"
"2012-02-03","507","497","0.980"
"2012-02-06","507","497","0.980"
"2012-02-07","507","497","0.980"
"2012-02-08","507","497","0.980"
"2012-02-09","507","497","0.980"
"2012-02-10","507","497","0.980"
"2012-02-13","507","497","0.980"
"2012-02-14","507","497","0.980"
"2012-02-15","507","497","0.980"
"2012-02-16","507","497","0.980"
"2012-02-17","507","497","0.980"
"2012-02-21","507","497","0.980"
"2012-02-22","507","497","0.980"
"2012-02-23","507","497","0.980"
"2012-02-24","507","497","0.980"
"2012-02-27","507","497","0.980"
"2012-02-28","507","497","0.980"
"2012-02-29","507","497","0.980"
"2012-03-01","507","497","0.980"
"2012-03-02","507","497","0.980"
"2012-03-05","507","497","0.980"
"2012-03-06","507","497","0.980"
"2012-03-07","507","497","0.980"
"2012-03-08","507","497","0.980"
"2012-03-09","507","497","0.980"
"2012-03-12","507","497","0.980"
"2012-03-13","507","498","0.982"
"2012-03-14","507","497","0.980"
"2012-03-15","507","497","0.980"
"2012-03-16","507","497","0.980"
"2012-03-19","507","497","0.980"
"2012-03-20","507","497","0.980"
"2012-03-21","507","497","0.980"
"2012-03-22","507","497","0.980"
"2012-03-23","507","497","0.980"
"2012-03-26","507","497","0.980"
"2012-03-27","507","497","0.980"
"2012-03-28","507","497","0.980"
"2012-03-29","507","497","0.980"
"2012-03-30","507","497","0.980"
"2012-04-02","507","497","0.980"
"2012-04-03","507","498","0.982"
"2012-04-04","507","497","0.980"
"2012-04-05","507","497","0.980"
"2012-04-09","507","497","0.980"
"2012-04-10","507","497","0.980"
"2012-04-11","507","497","0.980"
"2012-04-12","507","497","0.980"
"2012-04-13","507","497","0.980"
"2012-04-16","507","497","0.980"
"2012-04-17","507","497","0.980"
"2012-04-18","507","497","0.980"
"2012-04-19","507","497","0.980"
"2012-04-20","507","497","0.980"
"2012-04-23","507","497","0.980"
"2012-04-24","507","497","0.980"
"2012-04-25","507","497","0.980"
"2012-04-26","507","497","0.980"
"2012-04-27","507","497","0.980"
"2012-04-30","507","498","0.982"
"2012-05-01","507","497","0.980"
"2012-05-02","507","497","0.980"
"2012-05-03","507","497","0.980"
"2012-05-04","507","497","0.980"
"2012-05-07","507","497","0.980"
"2012-05-08","507","497","0.980"
"2012-05-09","507","497","0.980"
"2012-05-10","507","497","0.980"
"2012-05-11","507","497","0.980"
"2012-05-14","507","497","0.980"
"2012-05-15","507","497","0.980"
"2012-05-16","507","497","0.980"
"2012-05-17","507","497","0.980"
"2012-05-18","507","497","0.980"
"2012-05-21","507","497","0.980"
"2012-05-22","507","497","0.980"
"2012-05-23","507","497","0.980"
"2012-05-24","507","499","0.984"
"2012-05-25","507","497","0.980"
"2012-05-29","507","497","0.980"
"2012-05-30","507","497","0.980"
"2012-05-31","507","497","0.980"
"2012-06-01","507","497","0.980"
"2012-06-04","507","497","0.980"
"2012-06-05","507","498","0.982"
"2012-06-06","507","497","0.980"
"2012-06-07","507","497","0.980"
"2012-06-08","507","497","0.980"
"2012-06-11","507","497","0.980"
"2012-06-12","507","497","0.980"
"2012-06-13","507","497","0.980"
"2012-06-14","507","497","0.980"
"2012-06-15","507","497","0.980"
"2012-06-18","507","497","0.980"
"2012-06-19","507","497","0.980"
"2012-06-20","507","497","0.980"
"2012-06-21","507","497","0.980"
"2012-06-22","507","497","0.980"
"2012-06-25","507","497","0.980"
"2012-06-26","507","497","0.980"
"2012-06-27","507","497","0.980"
"2012-06-28","507","498","0.982"
"2012-06-29","507","498","0.982"
"2012-07-02","507","497","0.980"
"2012-07-03","507","497","0.980"
"2012-07-05","507","497","0.980"
"2012-07-06","507","497","0.980"
"2012-07-09","507","497","0.980"
"2012-07-10","507","497","0.980"
"2012-07-11","507","497","0.980"
"2012-07-12","507","497","0.980"
"2012-07-13","507","497","0.980"
"2012-07-16","507","497","0.980"
"2012-07-17","507","497","0.980"
"2012-07-18","507","497","0.980"
"2012-07-19","507","497","0.980"
"2012-07-20","507","497","0.980"
"2012-07-23","507","497","0.980"
"2012-07-24","507","497","0.980"
"2012-07-25","507","497","0.980"
"2012-07-26","507","497","0.980"
"2012-07-27","507","497","0.980"
"2012-07-30","507","498","0.982"
"2012-07-31","507","497","0.980"
"2012-08-01","507","497","0.980"
"2012-08-02","507","497","0.980"
"2012-08-03","507","497","0.980"
"2012-08-06","507","497","0.980"
"2012-08-07","507","497","0.980"
"2012-08-08","507","497","0.980"
"2012-08-09","507","497","0.980"
"2012-08-10","507","497","0.980"
"2012-08-13","507","497","0.980"
"2012-08-14","507","497","0.980"
"2012-08-15","507","497","0.980"
"2012-08-16","507","497","0.980"
"2012-08-17","507","497","0.980"
"2012-08-20","507","497","0.980"
"2012-08-21","507","497","0.980"
"2012-08-22","507","497","0.980"
"2012-08-23","507","497","0.980"
"2012-08-24","507","497","0.980"
"2012-08-27","507","497","0.980"
"2012-08-28","507","497","0.980"
"2012-08-29","507","497","0.980"
"2012-08-30","507","497","0.980"
"2012-08-31","507","497","0.980"
"2012-09-04","507","498","0.982"
"2012-09-05","507","497","0.980"
"2012-09-06","507","497","0.980"
"2012-09-07","507","497","0.980"
"2012-09-10","507","497","0.980"
"2012-09-11","507","497","0.980"
"2012-09-12","507","497","0.980"
"2012-09-13","507","497","0.980"
"2012-09-14","507","497","0.980"
"2012-09-17","507","497","0.980"
"2012-09-18","507","497","0.980"
"2012-09-19","507","497","0.980"
"2012-09-20","507","497","0.980"
"2012-09-21","507","497","0.980"
"2012-09-24","507","497","0.980"
"2012-09-25","507","497","0.980"
"2012-09-26","507","497","0.980"
"2012-09-27","507","497","0.980"
"2012-09-28","507","499","0.984"
"2012-10-01","507","498","0.982"
"2012-10-02","507","497","0.980"
"2012-10-03","507","497","0.980"
"2012-10-04","507","498","0.982"
"2012-10-05","507","497","0.980"
"2012-10-08","507","497","0.980"
"2012-10-09","507","497","0.980"
"2012-10-10","507","497","0.980"
"2012-10-11","507","497","0.980"
"2012-10-12","507","497","0.980"
"2012-10-15","507","497","0.980"
"2012-10-16","507","497","0.980"
"2012-10-17","507","497","0.980"
"2012-10-18","507","497","0.980"
"2012-10-19","507","497","0.980"
"2012-10-22","507","497","0.980"
"2012-10-23","507","497","0.980"
"2012-10-24","507","497","0.980"
"2012-10-25","507","497","0.980"
"2012-10-26","507","497","0.980"
"2012-10-31","507","497","0.980"
"2012-11-01","507","497","0.980"
"2012-11-02","507","497","0.980"
"2012-11-05","507","497","0.980"
"2012-11-06","507","497","0.980"
"2012-11-07","507","497","0.980"
"2012-11-08","507","497","0.980"
"2012-11-09","507","497","0.980"
"2012-11-12","507","497","0.980"
"2012-11-13","507","497","0.980"
"2012-11-14","507","497","0.980"
"2012-11-15","507","497","0.980"
"2012-11-16","507","497","0.980"
"2012-11-19","507","497","0.980"
"2012-11-20","507","497","0.980"
"2012-11-21","507","497","0.980"
"2012-11-23","507","497","0.980"
"2012-11-26","507","497","0.980"
"2012-11-27","507","497","0.980"
"2012-11-28","507","497","0.980"
"2012-11-29","507","497","0.980"
"2012-11-30","507","498","0.982"
"2012-12-03","507","497","0.980"
"2012-12-04","507","497","0.980"
"2012-12-05","507","497","0.980"
"2012-12-06","507","497","0.980"
"2012-12-07","507","497","0.980"
"2012-12-10","507","497","0.980"
"2012-12-11","507","498","0.982"
"2012-12-12","507","497","0.980"
"2012-12-13","507","497","0.980"
"2012-12-14","507","497","0.980"
"2012-12-17","507","497","0.980"
"2012-12-18","507","497","0.980"
"2012-12-19","507","497","0.980"
"2012-12-20","507","497","0.980"
"2012-12-21","507","498","0.982"
"2012-12-24","507","497","0.980"
"2012-12-26","507","497","0.980"
"2012-12-27","507","497","0.980"
"2012-12-28","507","497","0.980"
"2012-12-31","507","497","0.980"
"2013-01-02","507","497","0.980"
"2013-01-03","507","497","0.980"
"2013-01-04","507","497","0.980"
"2013-01-07","507","497","0.980"
"2013-01-08","507","497","0.980"
"2013-01-09","507","497","0.980"
"2013-01-10","507","497","0.980"
"2013-01-11","507","497","0.980"
"2013-01-14","507","497","0.980"
"2013-01-15","507","497","0.980"
"2013-01-16","507","497","0.980"
"2013-01-17","507","497","0.980"
"2013-01-18","507","497","0.980"
"2013-01-22","507","497","0.980"
"2013-01-23","507","497","0.980"
"2013-01-24","507","497","0.980"
"2013-01-25","507","497","0.980"
"2013-01-28","507","497","0.980"
"2013-01-29","507","497","0.980"
"2013-01-30","507","497","0.980"
"2013-01-31","507","497","0.980"
"2013-02-01","507","497","0.980"
"2013-02-04","507","497","0.980"
"2013-02-05","507","497","0.980"
"2013-02-06","507","497","0.980"
"2013-02-07","507","497","0.980"
"2013-02-08","507","497","0.980"
"2013-02-11","507","497","0.980"
"2013-02-12","507","497","0.980"
"2013-02-13","507","498","0.982"
"2013-02-14","507","497","0.980"
"2013-02-15","507","497","0.980"
"2013-02-19","507","497","0.980"
"2013-02-20","507","497","0.980"
"2013-02-21","507","497","0.980"
"2013-02-22","507","497","0.980"
"2013-02-25","507","497","0.980"
"2013-02-26","507","497","0.980"
"2013-02-27","507","497","0.980"
"2013-02-28","507","497","0.980"
"2013-03-01","507","497","0.980"
"2013-03-04","507","497","0.980"
"2013-03-05","507","497","0.980"
"2013-03-06","507","497","0.980"
"2013-03-07","507","497","0.980"
"2013-03-08","507","497","0.980"
"2013-03-11","507","497","0.980"
"2013-03-12","507","497","0.980"
"2013-03-13","507","497","0.980"
"2013-03-14","507","497","0.980"
"2013-03-15","507","497","0.980"
"2013-03-18","507","497","0.980"
"2013-03-19","507","497","0.980"
"2013-03-20","507","497","0.980"
"2013-03-21","507","497","0.980"
"2013-03-22","507","497","0.980"
"2013-03-25","507","497","0.980"
"2013-03-26","507","497","0.980"
"2013-03-27","507","497","0.980"
"2013-03-28","507","497","0.980"
"2013-04-01","507","497","0.980"
"2013-04-02","507","497","0.980"
"2013-04-03","507","497","0.980"
"2013-04-04","507","497","0.980"
"2013-04-05","507","497","0.980"
"2013-04-08","507","497","0.980"
"2013-04-09","507","497","0.980"
"2013-04-10","507","497","0.980"
"2013-04-11","507","497","0.980"
"2013-04-12","507","497","0.980"
"2013-04-15","507","497","0.980"
"2013-04-16","507","497","0.980"
"2013-04-17","507","497","0.980"
"2013-04-18","507","497","0.980"
"2013-04-19","507","497","0.980"
"2013-04-22","507","497","0.980"
"2013-04-23","507","497","0.980"
"2013-04-24","507","497","0.980"
"2013-04-25","507","497","0.980"
"2013-04-26","507","497","0.980"
"2013-04-29","507","497","0.980"
"2013-04-30","507","498","0.982"
"2013-05-01","507","497","0.980"
"2013-05-02","507","497","0.980"
"2013-05-03","507","497","0.980"
"2013-05-06","507","497","0.980"
"2013-05-07","507","497","0.980"
"2013-05-08","507","498","0.982"
"2013-05-09","507","497","0.980"
"2013-05-10","507","497","0.980"
"2013-05-13","507","497","0.980"
"2013-05-14","507","497","0.980"
"2013-05-15","507","497","0.980"
"2013-05-16","507","497","0.980"
"2013-05-17","507","497","0.980"
"2013-05-20","507","497","0.980"
"2013-05-21","507","497","0.980"
"2013-05-22","507","497","0.980"
"2013-05-23","507","498","0.982"
"2013-05-24","507","497","0.980"
"2013-05-28","507","497","0.980"
"2013-05-29","507","497","0.980"
"2013-05-30","507","497","0.980"
"2013-05-31","507","497","0.980"
"2013-06-03","507","497","0.980"
"2013-06-04","507","497","0.980"
"2013-06-05","507","497","0.980"
"2013-06-06","507","498","0.982"
"2013-06-07","507","497","0.980"
"2013-06-10","507","497","0.980"
"2013-06-11","507","497","0.980"
"2013-06-12","507","497","0.980"
"2013-06-13","507","497","0.980"
"2013-06-14","507","497","0.980"
"2013-06-17","507","497","0.980"
"2013-06-18","507","497","0.980"
"2013-06-19","507","497","0.980"
"2013-06-20","507","497","0.980"
"2013-06-21","507","498","0.982"
"2013-06-24","507","497","0.980"
"2013-06-25","507","497","0.980"
"2013-06-26","507","497","0.980"
"2013-06-27","507","497","0.980"
"2013-06-28","507","498","0.982"
"2013-07-01","507","497","0.980"
"2013-07-02","507","497","0.980"
"2013-07-03","507","497","0.980"
"2013-07-05","507","497","0.980"
"2013-07-08","507","498","0.982"
"2013-07-09","507","497","0.980"
"2013-07-10","507","497","0.980"
"2013-07-11","507","497","0.980"
"2013-07-12","507","497","0.980"
"2013-07-15","507","497","0.980"
"2013-07-16","507","497","0.980"
"2013-07-17","507","497","0.980"
"2013-07-18","507","497","0.980"
"2013-07-19","507","497","0.980"
"2013-07-22","507","497","0.980"
"2013-07-23","507","497","0.980"
"2013-07-24","507","497","0.980"
"2013-07-25","507","497","0.980"
"2013-07-26","507","497","0.980"
"2013-07-29","507","497","0.980"
"2013-07-30","507","497","0.980"
"2013-07-31","507","497","0.980"
"2013-08-01","507","497","0.980"
"2013-08-02","507","497","0.980"
"2013-08-05","507","497","0.980"
"2013-08-06","507","497","0.980"
"2013-08-07","507","497","0.980"
"2013-08-08","507","497","0.980"
"2013-08-09","507","497","0.980"
"2013-08-12","507","497","0.980"
"2013-08-13","507","497","0.980"
"2013-08-14","507","497","0.980"
"2013-08-15","507","497","0.980"
"2013-08-16","507","497","0.980"
"2013-08-19","507","497","0.980"
"2013-08-20","507","497","0.980"
"2013-08-21","507","497","0.980"
"2013-08-22","507","497","0.980"
"2013-08-23","507","497","0.980"
"2013-08-26","507","497","0.980"
"2013-08-27","507","497","0.980"
"2013-08-28","507","497","0.980"
"2013-08-29","507","497","0.980"
"2013-08-30","507","497","0.980"
"2013-09-03","507","497","0.980"
"2013-09-04","507","497","0.980"
"2013-09-05","507","497","0.980"
"2013-09-06","507","497","0.980"
"2013-09-09","507","497","0.980"
"2013-09-10","507","498","0.982"
"2013-09-11","507","497","0.980"
"2013-09-12","507","497","0.980"
"2013-09-13","507","497","0.980"
"2013-09-16","507","497","0.980"
"2013-09-17","507","497","0.980"
"2013-09-18","507","497","0.980"
"2013-09-19","507","497","0.980"
"2013-09-20","507","499","0.984"
"2013-09-23","507","497","0.980"
"2013-09-24","507","497","0.980"
"2013-09-25","507","497","0.980"
"2013-09-26","507","497","0.980"
"2013-09-27","507","497","0.980"
"2013-09-30","507","497","0.980"
"2013-10-01","507","497","0.980"
"2013-10-02","507","497","0.980"
"2013-10-03","507","497","0.980"
"2013-10-04","507","497","0.980"
"2013-10-07","507","497","0.980"
"2013-10-08","507","497","0.980"
"2013-10-09","507","497","0.980"
"2013-10-10","507","497","0.980"
"2013-10-11","507","497","0.980"
"2013-10-14","507","497","0.980"
"2013-10-15","507","497","0.980"
"2013-10-16","507","497","0.980"
"2013-10-17","507","497","0.980"
"2013-10-18","507","497","0.980"
"2013-10-21","507","497","0.980"
"2013-10-22","507","497","0.980"
"2013-10-23","507","497","0.980"
"2013-10-24","507","497","0.980"
"2013-10-25","507","497","0.980"
"2013-10-28","507","498","0.982"
"2013-10-29","507","498","0.982"
"2013-10-30","507","497","0.980"
"2013-10-31","507","497","0.980"
"2013-11-01","507","497","0.980"
"2013-11-04","507","497","0.980"
"2013-11-05","507","497","0.980"
"2013-11-06","507","497","0.980"
"2013-11-07","507","497","0.980"
"2013-11-08","507","497","0.980"
"2013-11-11","507","497","0.980"
"2013-11-12","507","498","0.982"
"2013-11-13","507","497","0.980"
"2013-11-14","507","497","0.980"
"2013-11-15","507","497","0.980"
"2013-11-18","507","497","0.980"
"2013-11-19","507","497","0.980"
"2013-11-20","507","497","0.980"
"2013-11-21","507","497","0.980"
"2013-11-22","507","497","0.980"
"2013-11-25","507","497","0.980"
"2013-11-26","507","497","0.980"
"2013-11-27","507","497","0.980"
"2013-11-29","507","498","0.982"
"2013-12-02","507","497","0.980"
"2013-12-03","507","497","0.980"
"2013-12-04","507","497","0.980"
"2013-12-05","507","497","0.980"
"2013-12-06","507","497","0.980"
"2013-12-09","507","497","0.980"
"2013-12-10","507","497","0.980"
"2013-12-11","507","497","0.980"
"2013-12-12","507","497","0.980"
"2013-12-13","507","497","0.980"
"2013-12-16","507","497","0.980"
"2013-12-17","507","497","0.980"
"2013-12-18","507","497","0.980"
"2013-12-19","507","497","0.980"
"2013-12-20","507","500","0.986"
"2013-12-23","507","497","0.980"
"2013-12-24","507","497","0.980"
"2013-12-26","507","497","0.980"
"2013-12-27","507","497","0.980"
"2013-12-30","507","497","0.980"
"2013-12-31","507","497","0.980"
"2014-01-02","507","497","0.980"
"2014-01-03","507","497","0.980"
"2014-01-06","507","497","0.980"
"2014-01-07","507","497","0.980"
"2014-01-08","507","497","0.980"
"2014-01-09","507","497","0.980"
"2014-01-10","507","497","0.980"
"2014-01-13","507","497","0.980"
"2014-01-14","507","497","0.980"
"2014-01-15","507","497","0.980"
"2014-01-16","507","497","0.980"
"2014-01-17","507","497","0.980"
"2014-01-21","507","497","0.980"
"2014-01-22","507","497","0.980"
"2014-01-23","507","498","0.982"
"2014-01-24","507","497","0.980"
"2014-01-27","507","497","0.980"
"2014-01-28","507","497","0.980"
"2014-01-29","507","497","0.980"
"2014-01-30","507","497","0.980"
"2014-01-31","507","497","0.980"
"2014-02-03","507","497","0.980"
"2014-02-04","507","497","0.980"
"2014-02-05","507","497","0.980"
"2014-02-06","507","497","0.980"
"2014-02-07","507","497","0.980"
"2014-02-10","507","497","0.980"
"2014-02-11","507","497","0.980"
"2014-02-12","507","497","0.980"
"2014-02-13","507","497","0.980"
"2014-02-14","507","497","0.980"
"2014-02-18","507","497","0.980"
"2014-02-19","507","497","0.980"
"2014-02-20","507","497","0.980"
"2014-02-21","507","497","0.980"
"2014-02-24","507","497","0.980"
"2014-02-25","507","497","0.980"
"2014-02-26","507","497","0.980"
"2014-02-27","507","497","0.980"
"2014-02-28","507","497","0.980"
"2014-03-03","507","497","0.980"
"2014-03-04","507","497","0.980"
"2014-03-05","507","497","0.980"
"2014-03-06","507","497","0.980"
"2014-03-07","507","497","0.980"
"2014-03-10","507","497","0.980"
"2014-03-11","507","497","0.980"
"2014-03-12","507","497","0.980"
"2014-03-13","507","497","0.980"
"2014-03-14","507","497","0.980"
"2014-03-17","507","497","0.980"
"2014-03-18","507","497","0.980"
"2014-03-19","507","497","0.980"
"2014-03-20","507","497","0.980"
"2014-03-21","507","498","0.982"
"2014-03-24","507","497","0.980"
"2014-03-25","507","497","0.980"
"2014-03-26","507","497","0.980"
"2014-03-27","507","497","0.980"
"2014-03-28","507","497","0.980"
"2014-03-31","507","497","0.980"
"2014-04-01","507","498","0.982"
"2014-04-02","507","497","0.980"
"2014-04-03","507","498","0.982"
"2014-04-04","507","498","0.982"
"2014-04-07","507","498","0.982"
"2014-04-08","507","498","0.982"
"2014-04-09","507","498","0.982"
"2014-04-10","507","498","0.982"
"2014-04-11","507","498","0.982"
"2014-04-14","507","498","0.982"
"2014-04-15","507","498","0.982"
"2014-04-16","507","498","0.982"
"2014-04-17","507","498","0.982"
"2014-04-21","507","498","0.982"
"2014-04-22","507","498","0.982"
"2014-04-23","507","498","0.982"
"2014-04-24","507","498","0.982"
"2014-04-25","507","498","0.982"
"2014-04-28","507","498","0.982"
"2014-04-29","507","498","0.982"
"2014-04-30","508","499","0.982"
"2014-05-01","508","499","0.982"
"2014-05-02","508","498","0.980"
"2014-05-05","508","498","0.980"
"2014-05-06","508","498","0.980"
"2014-05-07","508","499","0.982"
"2014-05-08","508","498","0.980"
"2014-05-09","508","498","0.980"
"2014-05-12","508","498","0.980"
"2014-05-13","508","498","0.980"
"2014-05-14","508","498","0.980"
"2014-05-15","508","498","0.980"
"2014-05-16","508","498","0.980"
"2014-05-19","508","498","0.980"
"2014-05-20","508","498","0.980"
"2014-05-21","508","498","0.980"
"2014-05-22","508","498","0.980"
"2014-05-23","508","498","0.980"
"2014-05-27","508","498","0.980"
"2014-05-28","508","498","0.980"
"2014-05-29","508","498","0.980"
"2014-05-30","508","498","0.980"
"2014-06-02","508","498","0.980"
"2014-06-03","508","498","0.980"
"2014-06-04","508","498","0.980"
"2014-06-05","508","498","0.980"
"2014-06-06","508","498","0.980"
"2014-06-09","508","498","0.980"
"2014-06-10","508","498","0.980"
"2014-06-11","508","498","0.980"
"2014-06-12","508","498","0.980"
"2014-06-13","508","498","0.980"
"2014-06-16","508","498","0.980"
"2014-06-17","508","498","0.980"
"2014-06-18","508","498","0.980"
"2014-06-19","508","498","0.980"
"2014-06-20","508","499","0.982"
"2014-06-23","508","498","0.980"
"2014-06-24","508","498","0.980"
"2014-06-25","508","498","0.980"
"2014-06-26","508","498","0.980"
"2014-06-27","508","498","0.980"
"2014-06-30","508","499","0.982"
"2014-07-01","508","499","0.982"
"2014-07-02","508","498","0.980"
"2014-07-03","508","498","0.980"
"2014-07-07","508","498","0.980"
"2014-07-08","508","498","0.980"
"2014-07-09","508","498","0.980"
"2014-07-10","508","498","0.980"
"2014-07-11","508","498","0.980"
"2014-07-14","508","498","0.980"
"2014-07-15","508","498","0.980"
"2014-07-16","508","498","0.980"
"2014-07-17","508","498","0.980"
"2014-07-18","508","498","0.980"
"2014-07-21","508","498","0.980"
"2014-07-22","508","498","0.980"
"2014-07-23","508","498","0.980"
"2014-07-24","508","498","0.980"
"2014-07-25","508","498","0.980"
"2014-07-28","508","498","0.980"
"2014-07-29","508","498","0.980"
"2014-07-30","508","498","0.980"
"2014-07-31","508","498","0.980"
"2014-08-01","508","498","0.980"
"2014-08-04","508","498","0.980"
"2014-08-05","508","498","0.980"
"2014-08-06","508","499","0.982"
"2014-08-07","508","499","0.982"
"2014-08-08","508","499","0.982"
"2014-08-11","508","499","0.982"
"2014-08-12","508","499","0.982"
"2014-08-13","508","499","0.982"
"2014-08-14","508","499","0.982"
"2014-08-15","508","499","0.982"
"2014-08-18","509","500","0.982"
"2014-08-19","509","499","0.980"
"2014-08-20","509","499","0.980"
"2014-08-21","509","499","0.980"
"2014-08-22","509","499","0.980"
"2014-08-25","509","499","0.980"
"2014-08-26","509","499","0.980"
"2014-08-27","509","499","0.980"
"2014-08-28","509","499","0.980"
"2014-08-29","509","499","0.980"
"2014-09-02","509","499","0.980"
"2014-09-03","509","499","0.980"
"2014-09-04","509","499","0.980"
"2014-09-05","509","499","0.980"
"2014-09-08","509","499","0.980"
"2014-09-09","509","499","0.980"
"2014-09-10","509","499","0.980"
"2014-09-11","509","499","0.980"
"2014-09-12","509","499","0.980"
"2014-09-15","509","499","0.980"
"2014-09-16","509","499","0.980"
"2014-09-17","509","499","0.980"
"2014-09-18","509","499","0.980"
"2014-09-19","509","501","0.984"
"2014-09-22","509","499","0.980"
"2014-09-23","509","499","0.980"
"2014-09-24","509","499","0.980"
"2014-09-25","509","499","0.980"
"2014-09-26","509","499","0.980"
"2014-09-29","509","499","0.980"
"2014-09-30","509","499","0.980"
"2014-10-01","509","499","0.980"
"2014-10-02","509","499","0.980"
"2014-10-03","509","499","0.980"
"2014-10-06","509","499","0.980"
"2014-10-07","509","499","0.980"
"2014-10-08","509","499","0.980"
"2014-10-09","509","499","0.980"
"2014-10-10","509","499","0.980"
"2014-10-13","509","499","0.980"
"2014-10-14","509","499","0.980"
"2014-10-15","509","499","0.980"
"2014-10-16","509","499","0.980"
"2014-10-17","509","499","0.980"
"2014-10-20","509","499","0.980"
"2014-10-21","509","499","0.980"
"2014-10-22","509","499","0.980"
"2014-10-23","509","499","0.980"
"2014-10-24","509","499","0.980"
"2014-10-27","509","499","0.980"
"2014-10-28","509","499","0.980"
"2014-10-29","509","499","0.980"
"2014-10-30","509","499","0.980"
"2014-10-31","509","499","0.980"
"2014-11-03","509","499","0.980"
"2014-11-04","509","500","0.982"
"2014-11-05","509","499","0.980"
"2014-11-06","509","499","0.980"
"2014-11-07","509","499","0.980"
"2014-11-10","509","499","0.980"
"2014-11-11","509","499","0.980"
"2014-11-12","509","499","0.980"
"2014-11-13","509","499","0.980"
"2014-11-14","509","499","0.980"
"2014-11-17","509","499","0.980"
"2014-11-18","509","499","0.980"
"2014-11-19","509","499","0.980"
"2014-11-20","509","499","0.980"
"2014-11-21","509","499","0.980"
"2014-11-24","509","499","0.980"
"2014-11-25","509","499","0.980"
"2014-11-26","509","499","0.980"
"2014-11-28","509","499","0.980"
"2014-12-01","509","499","0.980"
"2014-12-02","509","499","0.980"
"2014-12-03","509","499","0.980"
"2014-12-04","509","500","0.982"
"2014-12-05","509","499","0.980"
"2014-12-08","509","499","0.980"
"2014-12-09","509","499","0.980"
"2014-12-10","509","499","0.980"
"2014-12-11","509","499","0.980"
"2014-12-12","509","499","0.980"
"2014-12-15","509","499","0.980"
"2014-12-16","509","499","0.980"
"2014-12-17","509","499","0.980"
"2014-12-18","509","499","0.980"
"2014-12-19","509","499","0.980"
"2014-12-22","509","499","0.980"
"2014-12-23","509","499","0.980"
"2014-12-24","509","499","0.980"
"2014-12-26","509","499","0.980"
"2014-12-29","509","499","0.980"
"2014-12-30","509","499","0.980"
"2014-12-31","509","499","0.980"
"2015-01-02","509","499","0.980"
"2015-01-05","509","499","0.980"
"2015-01-06","509","499","0.980"
"2015-01-07","509","499","0.980"
"2015-01-08","509","499","0.980"
"2015-01-09","509","499","0.980"
"2015-01-12","509","499","0.980"
"2015-01-13","509","499","0.980"
"2015-01-14","509","499","0.980"
"2015-01-15","509","499","0.980"
"2015-01-16","509","499","0.980"
"2015-01-20","509","499","0.980"
"2015-01-21","509","499","0.980"
"2015-01-22","509","499","0.980"
"2015-01-23","509","499","0.980"
"2015-01-26","509","501","0.984"
"2015-01-27","509","499","0.980"
"2015-01-28","509","499","0.980"
"2015-01-29","509","499","0.980"
"2015-01-30","509","499","0.980"
"2015-02-02","509","499","0.980"
"2015-02-03","509","499","0.980"
"2015-02-04","509","499","0.980"
"2015-02-05","509","499","0.980"
"2015-02-06","509","499","0.980"
"2015-02-09","509","499","0.980"
"2015-02-10","509","499","0.980"
"2015-02-11","509","499","0.980"
"2015-02-12","509","499","0.980"
"2015-02-13","509","499","0.980"
"2015-02-17","509","499","0.980"
"2015-02-18","509","499","0.980"
"2015-02-19","509","499","0.980"
"2015-02-20","509","499","0.980"
"2015-02-23","509","499","0.980"
"2015-02-24","509","499","0.980"
"2015-02-25","509","499","0.980"
"2015-02-26","509","499","0.980"
"2015-02-27","509","499","0.980"
"2015-03-02","509","499","0.980"
"2015-03-03","509","499","0.980"
"2015-03-04","509","499","0.980"
"2015-03-05","509","499","0.980"
"2015-03-06","509","499","0.980"
"2015-03-09","509","499","0.980"
"2015-03-10","509","499","0.980"
"2015-03-11","509","500","0.982"
"2015-03-12","509","499","0.980"
"2015-03-13","509","499","0.980"
"2015-03-16","509","499","0.980"
"2015-03-17","509","500","0.982"
"2015-03-18","509","499","0.980"
"2015-03-19","509","499","0.980"
"2015-03-20","509","503","0.988"
"2015-03-23","509","499","0.980"
"2015-03-24","509","499","0.980"
